#Internal_virprotID_A	str_temp	strl_neig_uni	str_neigh_pdb	sas	seqHomology
307733	2oxt_A	A6XNE6	4evi_A	2.2	NoSeqHomolog
307733	4v0r_A	A8A296	5dpm_A	2.3	NoSeqHomolog
307733	2oxt_A	A9CKD6	2igt_A	2.3	NoSeqHomolog
307733	2oxt_A	B1MLR7	3s55_F	2.4	NoSeqHomolog
307733	4v0r_A	B1PPP0	4khr_B	0.8	NoSeqHomolog
307733	2oxt_A	B1YKR8	3d2l_A	2.3	NoSeqHomolog
307733	5dto_A	B2HHT4	5f2k_A	2.4	NoSeqHomolog
307733	4v0r_A	B2KPR3	6c8r_A	2.4	NoSeqHomolog
307733	4v0r_A	B2MU09	5hr4_C	2.1	NoSeqHomolog
307733	5m2x_A	B3VQP5	3olb_A	0.7	NoSeqHomolog
307733	2oxt_A	B5L6K6	4e2w_A	2.4	NoSeqHomolog
307733	2oxt_A	C0KTJ6	3lqf_A	2.4	NoSeqHomolog
307733	2oxt_A	C0SUJ9	4yai_A	2.4	NoSeqHomolog
307733	2oxt_A	C3MWA1	5fad_A	2.2	NoSeqHomolog
307733	2oxt_A	C3SBW0	5kpc_A	2.2	NoSeqHomolog
307733	4k6m_A	C5YLL4	5tqm_B	2.4	NoSeqHomolog
307733	5m2x_A	C5Z4W3	5kva_A	2.3	NoSeqHomolog
307733	4k6m_A	D0PY27	3phe_A	0.7	NoSeqHomolog
307733	2oxt_A	D0VWS8	3bzb_A	2.4	NoSeqHomolog
307733	5dto_A	D0VX01	3elw_A	0.3	seqHomolog
307733	5u0b_A	D3K0N8	3n6m_A	0.8	NoSeqHomolog
307733	4v0r_A	D3KYU3	4f86_C	2.2	NoSeqHomolog
307733	2oxt_A	D4GYL4	6f5z_A	2.3	NoSeqHomolog
307733	4k6m_A	D4L313	5irf_A	1.5	NoSeqHomolog
307733	2oxt_A	D5AV04	3njr_A	2.1	NoSeqHomolog
307733	5dto_A	D5STZ7	5i2h_A	2.3	NoSeqHomolog
307733	2oxt_A	D7PC21	3ou6_A	2.4	NoSeqHomolog
307733	2oxt_A	E1C9L4	3oec_D	2.4	NoSeqHomolog
307733	4k6m_A	E2GM63	6ar3_D	1.2	NoSeqHomolog
307733	5u0b_A	E5RPG2	5f8i_A	0.8	NoSeqHomolog
307733	5u0b_A	E5RPG3	5f8g_A	0.8	NoSeqHomolog
307733	2oxt_A	F0NBH8	5jwj_A	2.4	NoSeqHomolog
307733	5dto_A	F1T146	5xe0_A	0.8	NoSeqHomolog
307733	2oxt_A	F7ERX8	5xvq_B	2.4	NoSeqHomolog
307733	2oxt_A	G1K3S1	3s1s_A	2.2	NoSeqHomolog
307733	4v0r_A	G5EFG3	2b2c_A	2.3	NoSeqHomolog
307733	5dto_A	G7K2D1	6bq2_A	2.1	NoSeqHomolog
307733	5u0b_A	I3UIB4	4ika_A	0.8	NoSeqHomolog
307733	4k6m_A	J3UJH9	6bwc_A	2.4	NoSeqHomolog
307733	2oxt_A	K4RFM2	4d7k_A	2.4	NoSeqHomolog
307733	4v0r_A	O04385	3reo_A	2.4	NoSeqHomolog
307733	4v0r_A	O05979	5dnk_A	2.3	NoSeqHomolog
307733	2oxt_A	O14717	1g55_A	2.4	NoSeqHomolog
307733	2oxt_A	O25511	2gn4_B	2.4	NoSeqHomolog
307733	2oxt_A	O26249	1kxz_H	2.1	NoSeqHomolog
307733	2oxt_A	O26771	3fpe_B	2.4	NoSeqHomolog
307733	4v0r_A	O28192	1nt2_A	2.0	NoSeqHomolog
307733	4v0r_A	O30190	3dli_C	2.4	NoSeqHomolog
307733	2oxt_A	O31474	2glu_A	2.1	NoSeqHomolog
307733	2oxt_A	O32036	5zw3_A	2.2	NoSeqHomolog
307733	5u0b_A	O50082	1ixk_A	2.1	NoSeqHomolog
307733	2oxt_A	O53532	5f8c_B	2.4	NoSeqHomolog
307733	2oxt_A	O55060	2gb4_B	2.3	NoSeqHomolog
307733	2oxt_A	O55239	2i62_C	2.3	NoSeqHomolog
307733	4v0r_A	O57950	2zsu_C	2.1	NoSeqHomolog
307733	2oxt_A	O57965	1ve3_A	2.1	NoSeqHomolog
307733	4v0r_A	O58523	3a25_A	2.2	NoSeqHomolog
307733	4v0r_A	O58581	2yxl_A	2.1	NoSeqHomolog
307733	4k6m_A	O59000	1wzn_B	2.4	NoSeqHomolog
307733	4v0r_A	O59493	2ytz_A	2.4	NoSeqHomolog
307733	5dto_A	O59578	2as0_B	2.0	NoSeqHomolog
307733	2oxt_A	O59611	1wy7_C	2.1	NoSeqHomolog
307733	2oxt_A	O66653	2yvl_A	2.1	NoSeqHomolog
307733	4v0r_A	O67010	3axs_A	2.4	NoSeqHomolog
307733	2oxt_A	O67440	3dh0_A	2.4	NoSeqHomolog
307733	5ccv_A	O67680	3ftc_A	2.1	NoSeqHomolog
307733	2oxt_A	O70351	1e3w_D	2.4	NoSeqHomolog
307733	4k6m_A	O92972	4jvq_A	0.7	NoSeqHomolog
307733	4v0r_A	O93077	1yvf_A	0.8	NoSeqHomolog
307733	4v0r_A	O95568	4rfq_A	2.4	NoSeqHomolog
307733	4k6m_A	P03300	4k4u_A	0.7	NoSeqHomolog
307733	5u0b_A	P03303	1xr5_A	0.8	NoSeqHomolog
307733	4k6m_A	P03311	5n8x_A	0.7	NoSeqHomolog
307733	5tfr_A	P03313	4y2a_A	0.7	NoSeqHomolog
307733	4k6m_A	P03317	4gua_A	2.1	NoSeqHomolog
307733	5m2x_A	P03355	2r2u_A	2.0	NoSeqHomolog
307733	2oxt_A	P04043	2dpm_A	2.4	NoSeqHomolog
307733	2oxt_A	P04392	1q0t_A	2.2	NoSeqHomolog
307733	2oxt_A	P05102	2z6a_A	2.4	NoSeqHomolog
307733	4k6m_A	P05769	2px2_B	0.2	seqHomolog
307733	4v0r_A	P06992	3tpz_B	2.3	NoSeqHomolog
307733	2oxt_A	P07132	2jhp_A	2.4	NoSeqHomolog
307733	4v0r_A	P07617	3mct_A	2.1	NoSeqHomolog
307733	4v0r_A	P08957	2y7h_B	2.1	NoSeqHomolog
307733	4v0r_A	P09158	3o4f_H	2.2	NoSeqHomolog
307733	5u0b_A	P0A8I5	3dxz_A	2.4	NoSeqHomolog
307733	2oxt_A	P0A9H7	6bqc_A	2.2	NoSeqHomolog
307733	2oxt_A	P0ACC1	1t43_A	2.2	NoSeqHomolog
307733	2oxt_A	P0ADR6	4b17_A	1.8	NoSeqHomolog
307733	2oxt_A	P0ADX9	2fpo_F	2.3	NoSeqHomolog
307733	4v0r_A	P0AEE8	4rtq_A	2.3	NoSeqHomolog
307733	4k6m_A	P0C0R7	1eiz_A	1.5	NoSeqHomolog
307733	4k6m_A	P0C6X7	3r24_A	2.0	NoSeqHomolog
307733	2oxt_A	P0DKI3	2q45_A	2.4	NoSeqHomolog
307733	4v0r_A	P0DPD7	2pxx_A	2.4	NoSeqHomolog
307733	5dto_A	P10868	1xcl_A	2.4	NoSeqHomolog
307733	5dto_A	P11086	2obf_A	2.4	NoSeqHomolog
307733	4k6m_A	P11124	1uvj_B	0.9	NoSeqHomolog
307733	4v0r_A	P12296	4nz0_B	0.8	NoSeqHomolog
307733	4k6m_A	P12916	1xr6_A	0.8	NoSeqHomolog
307733	2oxt_A	P13255	2idj_C	2.4	NoSeqHomolog
307733	5tfr_A	P13956	1qam_A	2.2	NoSeqHomolog
307733	2hcn_A	P14335	2hcn_A	0.0	seqHomolog
307733	5dto_A	P14385	2np6_A	2.0	NoSeqHomolog
307733	5tmh_A	P14908	1i4w_A	2.2	NoSeqHomolog
307733	2oxt_A	P16544	4dc1_A	2.4	NoSeqHomolog
307733	2oxt_A	P17993	4kdc_A	2.4	NoSeqHomolog
307733	4v0r_A	P19623	3rw9_A	2.2	NoSeqHomolog
307733	5dto_A	P19711	1s4f_A	0.6	NoSeqHomolog
307733	5tmh_A	P19871	1hxh_C	2.4	NoSeqHomolog
307733	2oxt_A	P20589	1dct_A	2.3	NoSeqHomolog
307733	4v0q_A	P22087	2ipx_A	2.2	NoSeqHomolog
307733	4k6m_A	P22173	2yi8_D	0.9	NoSeqHomolog
307733	2oxt_A	P23003	3bt7_A	2.2	NoSeqHomolog
307733	4v0r_A	P25397	2xva_D	2.3	NoSeqHomolog
307733	2oxt_A	P25627	4qtu_B	2.3	NoSeqHomolog
307733	5dto_A	P25813	1xdz_A	2.4	NoSeqHomolog
307733	4k6m_A	P26660	1yv2_A	0.7	NoSeqHomolog
307733	4v0r_A	P26661	3hvo_A	0.8	NoSeqHomolog
307733	4k6m_A	P26663	2giq_B	0.7	NoSeqHomolog
307733	4v0r_A	P26664	3hkw_B	0.8	NoSeqHomolog
307733	4k6m_A	P27395	4k6m_A	0.0	seqHomolog
307733	4v0r_A	P27410	1khv_B	0.8	NoSeqHomolog
307733	5ccv_A	P27915	5ccv_A	0.0	seqHomolog
307733	4v0r_A	P27958	2xi2_C	0.8	NoSeqHomolog
307733	2oxt_A	P36929	1sqf_A	2.1	NoSeqHomolog
307733	5u0b_A	P37634	4blv_B	2.2	NoSeqHomolog
307733	4v0r_A	P39367	1nkv_A	2.2	NoSeqHomolog
307733	2oxt_A	P39485	3aut_A	2.4	NoSeqHomolog
307733	2oxt_A	P40261	3rod_C	2.3	NoSeqHomolog
307733	2oxt_A	P40288	1rwb_B	2.4	NoSeqHomolog
307733	2oxt_A	P43985	1im8_B	2.4	NoSeqHomolog
307733	4v0r_A	P44869	2ift_A	2.4	NoSeqHomolog
307733	2oxt_A	P45134	3m70_A	2.4	NoSeqHomolog
307733	4k6m_A	P46959	5erg_B	2.2	NoSeqHomolog
307733	2oxt_A	P49017	4obw_B	2.4	NoSeqHomolog
307733	2oxt_A	P50135	2aou_B	2.1	NoSeqHomolog
307733	2oxt_A	P50163	2ae1_A	2.4	NoSeqHomolog
307733	2oxt_A	P51580	2h11_B	2.4	NoSeqHomolog
307733	2oxt_A	P52788	3c6m_A	2.0	NoSeqHomolog
307733	2oxt_A	P53934	5x62_A	2.2	NoSeqHomolog
307733	2oxt_A	P55135	1uwv_A	2.0	NoSeqHomolog
307733	4v0q_A	P58032	5jpq_W	2.0	NoSeqHomolog
307733	4k6m_A	P60390	3tka_A	2.4	NoSeqHomolog
307733	4v0r_A	P70998	1iy9_D	2.3	NoSeqHomolog
307733	2oxt_A	P74712	2n47_A	2.2	NoSeqHomolog
307733	2oxt_A	P75864	3v97_A	2.1	NoSeqHomolog
307733	4v0r_A	P75876	3c0k_A	2.2	NoSeqHomolog
307733	4k6m_A	P76273	2frx_D	2.0	NoSeqHomolog
307733	2oxt_A	P76290	4iwn_A	2.4	NoSeqHomolog
307733	2oxt_A	P76291	4qnx_B	2.1	NoSeqHomolog
307733	2oxt_A	P77398	1z7e_C	2.4	NoSeqHomolog
307733	2oxt_A	P90780	1yo6_F	2.4	NoSeqHomolog
307733	2oxt_A	P95128	3p9n_A	2.1	NoSeqHomolog
307733	5dto_A	P95748	3px2_D	2.4	NoSeqHomolog
307733	4k6m_A	P9WFZ1	1i9g_A	2.3	NoSeqHomolog
307733	4v0r_A	P9WJ63	5ks2_A	1.9	NoSeqHomolog
307733	2oxt_A	P9WJZ7	5x7f_A	2.3	NoSeqHomolog
307733	5m2x_A	P9WPB3	1l1e_B	2.1	NoSeqHomolog
307733	4v0r_A	P9WPB5	1kpi_A	2.3	NoSeqHomolog
307733	2oxt_A	P9WPB7	1kp9_B	2.0	NoSeqHomolog
307733	4k6m_A	Q034N3	3bkx_A	2.4	NoSeqHomolog
307733	4v0r_A	Q04089	1u2z_C	2.3	NoSeqHomolog
307733	4v0r_A	Q04AV7	3grz_B	2.3	NoSeqHomolog
307733	5dto_A	Q05016	3rku_C	2.4	NoSeqHomolog
307733	2oxt_A	Q06528	1tw2_A	2.2	NoSeqHomolog
307733	4k6m_A	Q0QEE0	2f8e_X	0.7	NoSeqHomolog
307733	5dto_A	Q0QHL8	3du6_A	1.6	NoSeqHomolog
307733	2oxt_A	Q0WP12	3lcc_A	2.3	NoSeqHomolog
307733	2oxt_A	Q0X0A7	4nec_B	2.3	NoSeqHomolog
307733	5dto_A	Q14353	3orh_A	2.4	NoSeqHomolog
307733	2oxt_A	Q186Y7	3ldu_A	2.0	NoSeqHomolog
307733	2oxt_A	Q194Q4	4rvh_A	2.4	NoSeqHomolog
307733	2oxt_A	Q19774	1xhl_A	2.4	NoSeqHomolog
307733	2oxt_A	Q1GXX6	2py6_A	2.1	NoSeqHomolog
307733	5u0b_A	Q1PHW8	2ijd_1	0.8	NoSeqHomolog
307733	4v0r_A	Q1PIV4	2gaf_A	2.1	NoSeqHomolog
307733	4k6m_A	Q1RK29	4jxj_A	2.1	NoSeqHomolog
307733	2oxt_A	Q22993	4ine_B	2.2	NoSeqHomolog
307733	4v0r_A	Q28960	1n5d_A	2.4	NoSeqHomolog
307733	2oxt_A	Q2GA85	3ioy_A	2.4	NoSeqHomolog
307733	4k6m_A	Q2GKC7	4oa8_B	2.2	NoSeqHomolog
307733	2oxt_A	Q2MG72	5u1e_A	2.2	NoSeqHomolog
307733	4v0r_A	Q2N379	4lq3_A	0.8	NoSeqHomolog
307733	2oxt_A	Q2S3S9	5bxy_A	2.1	NoSeqHomolog
307733	2oxt_A	Q2T5S0	5ufm_A	2.4	NoSeqHomolog
307733	2oxt_A	Q2T5S3	3mcz_B	2.0	NoSeqHomolog
307733	5u0b_A	Q32ZE1	5tfr_A	0.0	seqHomolog
307733	2oxt_A	Q333U7	5wmm_A	2.4	NoSeqHomolog
307733	4k6m_A	Q39YF0	3e05_C	2.1	NoSeqHomolog
307733	2oxt_A	Q3JRK4	3slg_C	2.4	NoSeqHomolog
307733	2oxt_A	Q3M5R2	3ege_A	2.3	NoSeqHomolog
307733	4v0r_A	Q3MCR9	3jwj_A	2.4	NoSeqHomolog
307733	4v0r_A	Q3MEY9	3ccf_A	2.4	NoSeqHomolog
307733	2oxt_A	Q3SJX0	5epe_A	2.1	NoSeqHomolog
307733	5ccv_A	Q3Y1J9	3m4x_A	1.9	NoSeqHomolog
307733	4k6m_A	Q40313	1sus_D	2.2	NoSeqHomolog
307733	5tmh_A	Q49492	4xvy_B	2.4	NoSeqHomolog
307733	4v0r_A	Q4DA73	5b1s_A	2.2	NoSeqHomolog
307733	2oxt_A	Q4Q7M2	1xtp_A	2.4	NoSeqHomolog
307733	4k6m_A	Q50859	5log_A	2.4	NoSeqHomolog
307733	5tmh_A	Q50LE4	5i61_B	0.8	NoSeqHomolog
307733	2oxt_A	Q54527	1qzz_A	2.3	NoSeqHomolog
307733	2oxt_A	Q55467	4qdk_B	2.2	NoSeqHomolog
307733	2oxt_A	Q55813	3cbg_A	2.2	NoSeqHomolog
307733	5u0b_A	Q57836	2yxd_A	2.1	NoSeqHomolog
307733	2oxt_A	Q58108	1g8s_A	2.1	NoSeqHomolog
307733	2oxt_A	Q58292	1dus_A	2.2	NoSeqHomolog
307733	2oxt_A	Q58293	2zzn_B	2.0	NoSeqHomolog
307733	5u0b_A	Q58435	3gry_A	2.0	NoSeqHomolog
307733	4v0r_A	Q58952	3a27_A	2.2	NoSeqHomolog
307733	5dto_A	Q5C9L7	5icf_A	2.3	NoSeqHomolog
307733	4k6m_A	Q5E8L1	3pvz_A	2.4	NoSeqHomolog
307733	2oxt_A	Q5JID5	5e71_A	2.0	NoSeqHomolog
307733	2oxt_A	Q5LES9	3kkz_A	2.1	NoSeqHomolog
307733	4v0r_A	Q5M2Z6	3mti_B	2.4	NoSeqHomolog
307733	2oxt_A	Q5M3Z4	3hp7_A	1.8	NoSeqHomolog
307733	4v0r_A	Q5M500	3lkd_B	2.1	NoSeqHomolog
307733	4v0r_A	Q5SI81	4dmg_B	2.2	NoSeqHomolog
307733	2oxt_A	Q5SII2	3m6v_A	2.1	NoSeqHomolog
307733	4v0r_A	Q5SIT4	1wxw_A	2.0	NoSeqHomolog
307733	2oxt_A	Q5SJD8	1wg8_B	2.1	NoSeqHomolog
307733	2oxt_A	Q5SJT0	1ws6_A	2.2	NoSeqHomolog
307733	4v0r_A	Q5SK28	1uir_A	2.1	NoSeqHomolog
307733	2oxt_A	Q5SKW0	3dmh_A	2.1	NoSeqHomolog
307733	5tmh_A	Q5SM60	3fux_C	2.0	NoSeqHomolog
307733	4v0r_A	Q5T8I9	4xcx_A	2.4	NoSeqHomolog
307733	4v0r_A	Q5UB51	4v0q_A	0.0	seqHomolog
307733	5tfr_A	Q5UEA2	4k4z_M	0.7	NoSeqHomolog
307733	4v0r_A	Q5VZV1	4mtl_A	2.4	NoSeqHomolog
307733	5tfr_A	Q5XAY9	2esr_A	2.2	NoSeqHomolog
307733	2oxt_A	Q5ZT85	3r3h_A	2.2	NoSeqHomolog
307733	4k6m_A	Q5ZVZ2	2oo3_A	2.3	NoSeqHomolog
307733	4v0r_A	Q60343	3a4t_B	2.2	NoSeqHomolog
307733	5u0b_A	Q63X76	3uzu_A	2.2	NoSeqHomolog
307733	2oxt_A	Q643C8	4m6x_A	2.3	NoSeqHomolog
307733	4v0r_A	Q68XQ5	5doo_B	2.2	NoSeqHomolog
307733	4v0r_A	Q69014	2uut_A	0.8	NoSeqHomolog
307733	4k6m_A	Q6A562	5cx6_A	0.8	NoSeqHomolog
307733	2oxt_A	Q6D6E7	2p7i_A	2.3	NoSeqHomolog
307733	2oxt_A	Q6HDF0	3hnr_A	2.3	NoSeqHomolog
307733	2oxt_A	Q6LY14	3dlc_A	2.2	NoSeqHomolog
307733	5dto_A	Q6N6X2	3e23_A	2.4	NoSeqHomolog
307733	4v0r_A	Q6NHA4	3hm2_E	2.3	NoSeqHomolog
307733	2oxt_A	Q6Q386	3qv2_A	2.3	NoSeqHomolog
307733	4k6m_A	Q6T1X6	2pk3_A	2.4	NoSeqHomolog
307733	5tmh_A	Q6T755	3ujb_B	2.1	NoSeqHomolog
307733	5m2x_A	Q6YI95	3c3y_A	2.3	NoSeqHomolog
307733	4v0r_A	Q6YMS4	5jjr_A	0.0	seqHomolog
307733	2oxt_A	Q72IH5	3tma_A	2.0	NoSeqHomolog
307733	2oxt_A	Q739U3	3dul_B	2.1	NoSeqHomolog
307733	2oxt_A	Q73W00	3sx2_C	2.4	NoSeqHomolog
307733	2oxt_A	Q73X99	3tsc_C	2.4	NoSeqHomolog
307733	2oxt_A	Q74AD5	5bp7_C	2.0	NoSeqHomolog
307733	2oxt_A	Q74FR2	3c3p_B	2.3	NoSeqHomolog
307733	2oxt_A	Q763K9	3frh_A	2.4	NoSeqHomolog
307733	2oxt_A	Q79FX6	1tpy_A	2.1	NoSeqHomolog
307733	4v0q_A	Q79FX8	3ha5_A	2.1	NoSeqHomolog
307733	4k6m_A	Q7BJX9	3rue_B	2.4	NoSeqHomolog
307733	4v0r_A	Q7D120	2ozv_A	2.4	NoSeqHomolog
307733	2oxt_A	Q7M0R2	3lcv_B	2.4	NoSeqHomolog
307733	4v0q_A	Q7MPU6	3ufb_A	2.1	NoSeqHomolog
307733	2oxt_A	Q7MVG6	3ll7_A	2.4	NoSeqHomolog
307733	4k6m_A	Q7T918	3gcz_A	0.3	seqHomolog
307733	2oxt_A	Q7WBE0	3ocj_A	2.3	NoSeqHomolog
307733	4v0r_A	Q7Z624	4pwy_A	2.4	NoSeqHomolog
307733	4k6m_A	Q80J95	4nru_B	0.7	NoSeqHomolog
307733	2oxt_A	Q81E32	2gh1_B	2.4	NoSeqHomolog
307733	4k6m_A	Q82122	1xr7_B	0.7	NoSeqHomolog
307733	2oxt_A	Q831P8	2fhp_A	2.0	NoSeqHomolog
307733	5m2x_A	Q83AC2	3tqs_D	2.2	NoSeqHomolog
307733	4k6m_A	Q83D22	3tr6_A	2.4	NoSeqHomolog
307733	5u0b_A	Q83WF2	3ssn_D	2.4	NoSeqHomolog
307733	2oxt_A	Q83Y56	5fcd_B	2.3	NoSeqHomolog
307733	2oxt_A	Q84BQ9	3cjt_A	2.1	NoSeqHomolog
307733	2oxt_A	Q84EX5	1zk3_C	2.4	NoSeqHomolog
307733	4v0r_A	Q84HC8	3i58_A	2.4	NoSeqHomolog
307733	2oxt_A	Q86VU5	2avd_A	2.3	NoSeqHomolog
307733	4k6m_A	Q86W50	6du4_A	2.3	NoSeqHomolog
307733	2oxt_A	Q87XG5	4p7c_A	2.1	NoSeqHomolog
307733	2oxt_A	Q89Z59	2okc_A	2.1	NoSeqHomolog
307733	2oxt_A	Q8A3I2	3t0i_B	2.1	NoSeqHomolog
307733	4v0r_A	Q8DUW5	2b78_A	2.2	NoSeqHomolog
307733	2oxt_A	Q8DVL0	3ldg_A	2.1	NoSeqHomolog
307733	2oxt_A	Q8DZA6	3lec_A	2.4	NoSeqHomolog
307733	2oxt_A	Q8F8Y3	2hnk_A	2.3	NoSeqHomolog
307733	2oxt_A	Q8GBB2	5c0o_H	2.2	NoSeqHomolog
307733	4v0q_A	Q8IEL9	2plw_A	1.6	NoSeqHomolog
307733	4v0r_A	Q8II73	2pt9_A	2.2	NoSeqHomolog
307733	4v0q_A	Q8ILT8	2h1r_B	2.0	NoSeqHomolog
307733	5dto_A	Q8JUX6	3trk_A	2.1	NoSeqHomolog
307733	4v0r_A	Q8JZM0	4gc9_A	2.2	NoSeqHomolog
307733	2oxt_A	Q8KGE0	1x1d_A	2.2	NoSeqHomolog
307733	4k6m_A	Q8KN66	1sb8_A	2.4	NoSeqHomolog
307733	2oxt_A	Q8KND2	4z2y_A	2.2	NoSeqHomolog
307733	2oxt_A	Q8KNE5	3lst_A	2.3	NoSeqHomolog
307733	2oxt_A	Q8KZ94	3bus_A	2.2	NoSeqHomolog
307733	4k6m_A	Q8N1G2	4n48_B	1.4	NoSeqHomolog
307733	4v0r_A	Q8N4J0	5yf0_A	2.3	NoSeqHomolog
307733	5tmh_A	Q8N6R0	5wcj_A	2.3	NoSeqHomolog
307733	5dto_A	Q8NR27	3gjy_A	2.2	NoSeqHomolog
307733	5ccv_A	Q8NRD3	3dr5_A	2.4	NoSeqHomolog
307733	2oxt_A	Q8P5Q1	3e03_A	2.4	NoSeqHomolog
307733	4v0q_A	Q8PTS9	3dtn_A	2.3	NoSeqHomolog
307733	2oxt_A	Q8PUK2	3sm3_A	2.3	NoSeqHomolog
307733	2oxt_A	Q8PZR3	3khk_A	2.1	NoSeqHomolog
307733	4v0q_A	Q8QL64	2wa1_B	0.3	seqHomolog
307733	5u0b_A	Q8QXN9	2ily_A	0.8	NoSeqHomolog
307733	2oxt_A	Q8R9Q4	5ybb_A	2.0	NoSeqHomolog
307733	5dto_A	Q8SR66	1ri1_A	2.4	NoSeqHomolog
307733	5tmh_A	Q8SRR4	3q87_B	2.2	NoSeqHomolog
307733	5dto_A	Q8TEA1	5wwq_B	2.1	NoSeqHomolog
307733	5m2x_A	Q8TEK3	3sx0_A	2.3	NoSeqHomolog
307733	2oxt_A	Q8U1U4	2qm3_A	2.2	NoSeqHomolog
307733	2oxt_A	Q8U248	3tlj_A	2.0	NoSeqHomolog
307733	2oxt_A	Q8U2I7	3evz_A	2.1	NoSeqHomolog
307733	4v0r_A	Q8U4G1	1mjf_B	2.1	NoSeqHomolog
307733	2oxt_A	Q8U4M2	3nmu_F	2.1	NoSeqHomolog
307733	2oxt_A	Q8UH15	2p35_A	2.2	NoSeqHomolog
307733	2oxt_A	Q8WXB1	4lec_A	2.4	NoSeqHomolog
307733	2oxt_A	Q8X9V6	4dq0_C	2.3	NoSeqHomolog
307733	2oxt_A	Q8XDG3	4htf_A	2.3	NoSeqHomolog
307733	5dto_A	Q8Y6U9	2f8l_A	2.1	NoSeqHomolog
307733	2oxt_A	Q8YIN7	3gaf_G	2.4	NoSeqHomolog
307733	2oxt_A	Q8ZPC3	2i6g_B	2.3	NoSeqHomolog
307733	2oxt_A	Q914N6	3izx_A	2.2	NoSeqHomolog
307733	2oxt_A	Q91L20	4ud0_B	2.0	NoSeqHomolog
307733	2oxt_A	Q92SS3	3tox_G	2.4	NoSeqHomolog
307733	2oxt_A	Q92U42	3v8b_C	2.4	NoSeqHomolog
307733	2oxt_A	Q948P7	6gkv_A	2.3	NoSeqHomolog
307733	5tfr_A	Q94M06	4gzk_A	1.0	NoSeqHomolog
307733	5k5m_A	Q96662	2cjq_A	0.6	NoSeqHomolog
307733	2oxt_A	Q96AZ1	4qpn_A	2.3	NoSeqHomolog
307733	4k6m_A	Q96FX7	5ccx_A	2.1	NoSeqHomolog
307733	4k6m_A	Q96P11	2b9e_A	1.9	NoSeqHomolog
307733	2oxt_A	Q96RS0	3gdh_C	1.9	NoSeqHomolog
