Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0010501~RNA secondary structure unwinding	17	2.260638298	5.58E-09	"Q9UHL0, P26196, Q9BUQ8, Q9UHI6, O00571, P17844, Q14240, Q9UMR2, Q9Y2R4, Q13838, P60842, Q86TM3, Q9H0S4, Q9NVP1, Q13206, Q9UJV9, P38919"	745	25	5570	5.084026846	2.18E-05	7.25E-07	1.03E-05
GOTERM_BP_DIRECT	GO:0060333~interferon-gamma-mediated signaling pathway	24	3.191489362	6.46E-09	"O19707, P01892, L8E864, Q15306, P13591, Q30154, Q5Y7D3, P01911, A0A173ADG5, P01912, P61769, O60674, Q9UQM7, P08631, Q13568, P25105, P19320, P79483, P23458, B8YAC7, A0A0U5Q247, P05362, P13760, P04229, P01909, K7N5M3, I2FL84, E9PMV2, K7N5M4, Q14653, P01903, P04440, P01920, Q13555, Q30066, Q13554, Q30069, Q13557"	745	48	5570	3.738255034	2.52E-05	8.13E-07	1.20E-05
KEGG_PATHWAY	hsa04722:Neurotrophin signaling pathway	39	5.186170213	7.00E-09	"Q9NWZ3, O14920, P53778, Q02750, Q13164, P53779, Q99683, O15530, P51617, Q15759, Q9UQM7, P31751, P28482, P04629, P36507, O15264, P10415, P15056, P49137, P51812, P49841, O43353, P27361, Q16288, P00519, Q16566, Q15418, P04049, Q16620, Q07812, Q13555, P45984, O75582, Q16539, Q13554, O14733, Q13557, P31749, P45983"	521	93	3211	2.584545849	1.67E-06	1.39E-07	9.03E-06
INTERPRO	"IPR017892:Protein kinase, C-terminal"	15	1.994680851	7.72E-09	"Q15208, P23443, P51812, P17252, P05771, O00141, Q15418, Q04759, P41743, P31751, Q16512, Q16513, O75582, P24723, P31749"	749	20	5673	5.680574099	6.19E-06	1.93E-07	1.19E-05
SMART	SM00199:SCY	21	2.792553191	7.78E-09	"P02776, P09341, P13501, P02778, P80075, P13500, P02775, P78423, P13236, P10720, Q92583, Q99616, Q16627, Q9Y258, O00585, P55774, P42830, P10147, O15467, P10145, P80098"	617	32	3655	3.88751013	1.28E-06	1.06E-07	9.43E-06
INTERPRO	"IPR014745:MHC class II, alpha/beta chain, N-terminal"	13	1.728723404	7.93E-09	"Q6ICR9, P06340, O19707, P79483, B8YAC7, P01892, A0A0U5Q247, P13760, P04229, L8E864, Q30154, P01909, I2FL84, E9PMV2, Q5Y7D3, P01911, P01903, P01912, A0A173ADG5, P04440, P01920, P28068, Q30066, P13765, Q30069, P28067"	749	15	5673	6.564218959	6.36E-06	1.93E-07	1.22E-05
GAD_DISEASE	Sarcoidosis	27	3.590425532	9.61E-09	"O19707, P01892, Q30154, P16581, P05231, Q5Y7D3, P01911, P22897, P01834, P01912, P13569, P42081, P01857, P22301, P29459, P17927, P13501, P79483, B8YAC7, P13500, A0A0U5Q247, P35354, P13760, P04229, P16410, P17948, P30556, I2FL84, P01903, P04440, P35968, P01920, P10147, P33681"	649	56	4450	3.305910192	4.58E-05	5.73E-06	1.82E-05
REACTOME_PATHWAY	R-HSA-2730905:R-HSA-2730905	17	2.260638298	1.00E-08	"P01619, P01593, P01594, P01721, P01709, P06312, P0DOY2, P01825, P01834, O15530, P43405, P01764, P06241, P0CG04, P01854, P01772, P07948, P01597"	575	24	3881	4.780942029	7.19E-06	7.19E-07	1.52E-05
INTERPRO	"IPR000629:RNA helicase, ATP-dependent, DEAD-box, conserved site"	12	1.595744681	1.19E-08	"P26196, Q86TM3, Q9H0S4, Q9BUQ8, Q9UHI6, O00571, Q9NVP1, P17844, Q14240, Q13206, P38919, P60842"	749	13	5673	6.991475814	9.53E-06	2.80E-07	1.82E-05
GAD_DISEASE_CLASS	PHARMACOGENOMIC	270	35.90425532	1.35E-08	"O60502, P08603, Q9Y5Y4, P41240, P13591, P16581, P61073, Q92673, Q14324, P01911, P61769, P01912, Q99683, P28068, Q13568, P28067, Q8WUI4, Q9NP99, O95255, P78423, Q13464, P04229, P01909, Q07820, K7N5M3, K7N5M4, P01903, Q07817, Q07812, Q8IVH8, P47900, Q59H18, Q13555, Q9UBF9, O19707, Q92692, P01730, P52564, Q15306, Q15303, Q9HD36, P20585, P13569, P37023, P31751, P49674, P21802, P22301, P06241, P29459, P00813, Q8NE71, Q8WX93, P35613, P16144, P35590, Q13976, Q86V24, Q13838, E9PMV2, P04049, P07550, O76064, Q04912, P21453, P01920, P55085, P00533, P21554, Q9BYP7, P31749, P11309, P36897, P23468, Q9NQS3, P16234, Q8TDQ0, P07686, Q06187, Q14191, Q15759, Q9UNQ0, Q6VAB6, O15264, P25105, O00187, O75460, P05771, P25024, P19447, Q15772, P19438, Q15418, P41595, P25929, P37173, P11226, P41594, Q99638, P24530, P11229, P25116, P23443, Q9UBN7, Q8WZ42, L8E864, P50135, P68400, P05164, Q13546, A0A173ADG5, P16109, P29323, P01833, P10747, O95407, Q05329, P43250, P19320, P36888, P23458, Q8IZI9, P01574, O43353, Q16611, Q04759, Q16620, Q15746, P51681, P18074, Q9UNN8, Q30201, P21917, P20333, P10145, P30291, Q9Y624, P24385, O43614, P30542, Q9NWZ3, Q14289, P01892, P35247, P53778, P09601, Q9UHD0, P32298, Q14896, Q02763, Q9H4A3, Q9NRK6, Q9H244, Q9UMF0, O14842, O43414, Q06141, P08172, P06213, Q96DU3, P15056, P10415, P43220, P13501, Q96A54, Q14790, P02749, P13500, Q9NZC2, A0A0U5Q247, P05362, Q9ULU4, P35354, P16410, Q15109, Q30066, Q16539, Q30069, P45983, P35367, O14920, P54132, P05231, P09919, P78380, Q9H222, Q9H221, Q16644, O60674, P56524, P28482, P35916, Q9NUT2, Q14982, Q13131, P25942, O14931, P28222, P04062, P48729, P36941, P34947, P30556, I2FL84, Q96NX5, Q14653, P54646, Q9Y259, P30988, P40189, Q16512, Q16513, Q06609, P50052, P02776, P02775, Q00872, P20809, P26441, P09326, Q92820, P34998, P52333, P40259, Q00535, P28827, Q00534, Q9NP58, P25098, P06340, P49841, Q9NPH3, P17948, P15018, P08069, P04440, P35968, Q92633, Q13255, P02751, P07332, Q13882, Q92843, Q03519, Q03518, Q13164, P68871, P29274, Q9BY67, Q09013, P14151, O15111, Q5Y7D3, Q16548, P42081, P20711, P42684, P27707, P04626, P51617, Q13158, P04629, P01241, P12004, P00374, P26842, Q6ICR9, Q29983, P34897, O00141, P10721, Q14012, Q9NZJ5, P08183, Q13485, P04818, P55774, P15529, P21860, Q92956, Q13740, Q7LG56, Q9BX59, P35462"	649	1418	4450	1.305578073	2.44E-07	6.09E-08	9.98E-06
GOTERM_BP_DIRECT	GO:0002504~antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	12	1.595744681	1.37E-08	"Q6ICR9, P06340, O19707, P79483, B8YAC7, A0A0U5Q247, P13760, P04229, L8E864, Q30154, P01909, I2FL84, E9PMV2, Q5Y7D3, P01911, P01903, P01912, A0A173ADG5, P04440, P01920, P28068, Q30066, P13765, Q30069, P28067"	745	13	5570	6.901393908	5.32E-05	1.66E-06	2.53E-05
GOTERM_MF_DIRECT	GO:0004707~MAP kinase activity	11	1.462765957	1.43E-08	"Q16659, Q15759, P28482, P45984, P27361, P53778, Q16539, Q13164, P53779, O15264, P45983"	734	11	5569	7.58719346	1.29E-05	6.81E-07	2.24E-05
GOTERM_BP_DIRECT	GO:0019882~antigen processing and presentation	21	2.792553191	1.45E-08	"P01732, O19707, P55899, P25311, P01892, L8E864, Q30154, Q5VY80, Q95460, Q5Y7D3, P01911, P01912, A0A173ADG5, Q9BZM4, P28068, P79483, B8YAC7, A0A0U5Q247, P13760, P04229, Q29983, P01909, Q9NNX6, Q29980, I2FL84, E9PMV2, P01903, P04440, P01920, Q30066, Q9H2X3, Q30201, Q30069"	745	39	5570	4.025813113	5.67E-05	1.72E-06	2.70E-05
GOTERM_BP_DIRECT	GO:0060326~cell chemotaxis	21	2.792553191	1.45E-08	"P19320, P09341, P13501, P02778, P29317, P80075, P13500, P78423, P16234, P30556, P10721, P54762, Q99616, Q04759, P21730, Q16627, Q92633, O00585, P42830, P10147, O15467"	745	39	5570	4.025813113	5.67E-05	1.72E-06	2.70E-05
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	30	3.989361702	1.48E-08	"P02751, P07332, P07333, Q14289, Q9Y6M4, Q99986, Q5TCY1, P07686, P05231, Q9HCP0, P48730, O43293, P49674, P08631, P06241, Q8IV63, P13500, P05362, P48729, P10721, Q99616, P35968, Q05397, Q92633, O00311, P10147, P80098, Q86Y07, P02549, P78368"	745	73	5570	3.072538384	5.78E-05	1.70E-06	2.75E-05
INTERPRO	"IPR015422:Pyridoxal phosphate-dependent transferase, major region, subdomain 2"	14	1.861702128	1.50E-08	"Q05329, P34897, Q99259, Q96I15, P04181, Q16773, P21549, P17735, P20711, Q9Y697, Q16719, Q8TD30, P19113, Q8N5Z0"	749	18	5673	5.890965732	1.20E-05	3.43E-07	2.30E-05
GAD_DISEASE_CLASS	UNKNOWN	188	25	1.76E-08	"P78310, Q9Y5Y4, P08603, P16581, P61073, Q92673, Q5VY80, P01911, P01912, Q99683, P00568, P42830, Q13568, Q13569, O95255, P04229, P01909, Q07820, P01903, Q07812, Q59H18, O19707, P17252, Q15306, Q15303, P21549, P13569, P37023, P49674, P22301, P21802, Q8IU85, P29459, P00813, P07949, P35590, Q86V24, E9PMV2, P04049, P07550, P01920, P21554, P00533, P31749, P36897, P23468, P06126, P16234, Q8TDQ0, Q06187, Q9BZM4, Q9UNQ0, P25103, O00187, Q9NNX6, P05771, P25024, D3DSX2, P19438, P41597, Q15223, P25929, P41595, P24821, P37173, P11226, P24530, Q15831, P11362, Q8WZ42, L8E864, P50135, O76039, P05164, A0A173ADG5, Q9NSY1, P16109, P30281, P10747, Q05329, P19320, P36888, P23458, Q16611, P41143, Q16620, Q15746, P18074, P51681, Q9UNN8, P41145, Q9H2X3, P10147, P43246, Q30201, P21917, P20333, P10145, P51686, P24385, Q9ULV1, O43614, P52701, P30542, P01892, Q9UM73, P35247, P09601, Q9UHD0, P84022, P05451, P22897, Q14896, Q9H4A3, Q9H244, P08172, P08174, P06213, P10415, P15056, P13501, P02749, Q14790, P08575, P13500, A0A0U5Q247, P05362, P35354, P16410, Q16288, Q05823, Q15109, P54760, Q30066, Q30069, P05231, P78380, Q15116, Q9H222, Q9H221, O60674, P28482, P35916, O94761, P22607, P28222, P04062, P30556, I2FL84, Q15796, Q9Y259, P30988, Q06609, P50052, P26718, P02778, P54098, P26441, P06734, Q92820, P34998, P52333, Q9HCK4, P49841, P22455, P17948, P08069, P04440, P35968, Q92633, P02751, P08581, Q03519, Q03518, P15812, P68871, O14965, P29274, Q09013, O15111, P14151, Q5Y7D3, P50895, P20711, P04626, P01241, Q13873, P00374, P06865, Q29983, O96017, P10721, P19235, P29597, Q13485, P08183, P04818, P15529, Q13740, P35462"	649	909	4450	1.418107912	3.17E-07	6.34E-08	1.30E-05
GAD_DISEASE	Type 2 Diabetes| edema | rosiglitazone	232	30.85106383	1.95E-08	"O60502, P08603, Q9Y5Y4, P41240, P13591, P16581, P61073, Q92673, Q14324, P61769, Q99683, P28068, Q13568, P28067, Q8WUI4, Q9NP99, Q13464, P78423, P01909, Q07820, K7N5M3, K7N5M4, P01903, Q07812, Q8IVH8, P47900, Q59H18, Q13555, Q9UBF9, Q92692, P52564, Q15303, Q9HD36, P20585, P13569, P37023, P31751, P49674, P22301, P06241, P29459, P00813, Q8WX93, P35613, P16144, P35590, Q13976, Q86V24, E9PMV2, Q13838, P04049, P07550, O76064, Q04912, P21453, P55085, P00533, P21554, Q9BYP7, P31749, P36897, P23468, Q9NQS3, P16234, Q8TDQ0, P07686, Q06187, Q14191, Q15759, Q9UNQ0, Q6VAB6, O15264, P25105, O75460, O00187, P05771, P25024, Q15772, P19438, Q15418, P41595, P25929, P37173, P11226, P41594, Q99638, P24530, P11229, P25116, P23443, Q9UBN7, Q8WZ42, L8E864, P68400, P05164, Q13546, A0A173ADG5, P16109, P29323, P01833, O95407, Q05329, P43250, P19320, P36888, P23458, P01574, Q16611, Q04759, Q16620, Q15746, P51681, P18074, Q9UNN8, Q30201, P20333, P21917, P30291, P10145, Q9Y624, O43614, P30542, Q9NWZ3, Q14289, P35247, P53778, P09601, P32298, Q14896, Q9H4A3, Q9H244, Q9UMF0, O14842, O43414, P08172, P06213, Q96DU3, P10415, P43220, P13501, Q96A54, Q14790, P02749, P13500, Q9NZC2, P05362, P35354, Q9ULU4, P16410, Q15109, Q30066, Q16539, Q30069, P45983, P35367, P54132, P05231, P09919, P78380, Q9H222, O60674, Q16644, P56524, P28482, P35916, Q14982, Q9NUT2, Q13131, P25942, O14931, P28222, P04062, P48729, P34947, P30556, I2FL84, Q96NX5, Q14653, P54646, Q9Y259, P30988, P40189, Q16512, Q16513, P50052, P02776, P02775, Q00872, P26441, P09326, P34998, P52333, P40259, Q00535, P28827, Q00534, P25098, P06340, P49841, Q9NPH3, P17948, P15018, P08069, P04440, P35968, Q92633, Q13255, P02751, P07332, Q13882, Q92843, Q03519, Q03518, Q13164, P29274, P68871, Q9BY67, Q09013, P14151, O15111, Q16548, P42081, P20711, P42684, P51617, P04629, P01241, P00374, Q6ICR9, Q29983, P34897, O00141, Q14012, Q9NZJ5, P08183, Q13485, P04818, P55774, P21860, Q13740, P35462"	649	1181	4450	1.346955976	9.29E-05	1.03E-05	3.69E-05
GOTERM_MF_DIRECT	GO:0004712~protein serine/threonine/tyrosine kinase activity	15	1.994680851	1.99E-08	"P49759, P23443, Q02750, O14965, O00141, Q15418, P33981, P54646, P49761, Q07912, Q13627, O43781, P17612, P36507, P31749"	734	21	5569	5.4194239	1.79E-05	8.96E-07	3.10E-05
GOTERM_MF_DIRECT	GO:0042605~peptide antigen binding	15	1.994680851	1.99E-08	"O19707, P55899, P01892, L8E864, Q30154, Q03518, Q5Y7D3, P01911, A0A173ADG5, P01912, P79483, B8YAC7, A0A0U5Q247, P04229, P13760, P01909, Q9NNX6, I2FL84, O15533, E9PMV2, P01903, P04440, P01920, Q30066, Q9H2X3, Q30201, Q30069"	734	21	5569	5.4194239	1.79E-05	8.96E-07	3.10E-05
KEGG_PATHWAY	hsa04912:GnRH signaling pathway	26	3.457446809	2.32E-08	"P12931, Q14289, P52564, P17252, Q02750, P53778, P53779, Q13164, Q15759, Q9UQM7, P28482, P17612, P36507, O15264, P27361, P05771, P04049, P45984, Q13555, P45985, Q16539, Q13554, P00533, O14733, Q13557, P45983"	521	50	3211	3.204836852	5.54E-06	4.26E-07	2.99E-05
KEGG_PATHWAY	hsa04012:ErbB signaling pathway	31	4.122340426	2.35E-08	"P12931, P23443, P17252, Q02750, P53779, Q15303, P42684, P04626, Q9UQM7, P31751, P28482, P36507, P15056, Q13153, P49841, O96013, P27361, P05771, P00519, P04049, Q05397, Q13555, P45984, P45985, P21860, Q13554, P00533, O14733, Q13557, P31749, P45983"	521	67	3211	2.851605695	5.61E-06	4.01E-07	3.03E-05
REACTOME_PATHWAY	R-HSA-389948:R-HSA-389948	15	1.994680851	3.39E-08	"O19707, P06239, P01730, L8E864, Q30154, P41240, Q5Y7D3, P01911, Q15116, P01912, A0A173ADG5, P01850, P79483, B8YAC7, A0A0U5Q247, Q9NZQ7, P13760, P04229, P01909, I2FL84, E9PMV2, P01903, P04440, P01848, P01920, Q30066, Q30069"	575	20	3881	5.062173913	2.43E-05	2.21E-06	5.14E-05
GAD_DISEASE	lupus erythematosus	27	3.590425532	3.70E-08	"O19707, P01892, L8E864, Q03519, Q03518, P05231, P26715, Q5Y7D3, P01911, Q15116, P01912, A0A173ADG5, P22301, P28068, Q13568, P28067, Q6ICR9, P17927, P13501, Q12866, P13500, A0A0U5Q247, P35354, P20023, P16410, P04229, P01909, Q29980, E9PMV2, P11226, P51681, P29597, P01920, Q30066, P20333, P00533, P10145, Q30069"	649	59	4450	3.137813063	1.77E-04	1.77E-05	7.01E-05
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	31	4.122340426	5.37E-08	"P35367, Q14289, P17252, P16234, Q15303, P29274, P04626, Q9UQM7, P08172, P17612, P25103, P25105, Q86YV6, P05771, P30556, Q16566, P07550, P41595, Q15746, P41594, Q13555, P24530, P15735, P21860, Q13255, Q13554, P11229, P25116, P00533, P23677, Q13557"	521	69	3211	2.768950458	1.28E-05	8.56E-07	6.93E-05
GAD_DISEASE	hepatitis C	29	3.856382979	6.63E-08	"P01236, O19707, P01892, P01730, L8E864, Q03519, P05231, Q9UHD0, Q5Y7D3, P05164, P01911, A0A173ADG5, P01912, Q9GZX6, P22301, Q9NYY1, P00813, P13501, P79483, B8YAC7, P13500, A0A0U5Q247, Q8IZI9, P16410, P19525, P04229, P01909, Q13478, E9PMV2, P19438, Q13007, P11226, P51681, P01920, Q30066, Q9H2X3, Q30201, P00533, P33681, Q30069"	649	68	4450	2.924181999	3.16E-04	2.88E-05	1.26E-04
REACTOME_PATHWAY	R-HSA-418594:R-HSA-418594	32	4.255319149	6.88E-08	"P02776, P09341, P02778, P30542, P02775, Q9Y5Y4, P61073, Q9H244, P08173, P08172, P42830, P13501, P28222, P25024, P35414, P41597, P41143, P25929, P51681, P41146, P21730, Q92633, P21453, O00585, P41145, O15467, P21554, P50052, P21917, P35462, P10145, P51686"	575	79	3881	2.734001101	4.94E-05	4.11E-06	1.04E-04
KEGG_PATHWAY	hsa05416:Viral myocarditis	25	3.324468085	7.45E-08	"P24385, O19707, P78310, P01892, L8E864, Q30154, Q5Y7D3, P01911, P01912, A0A173ADG5, P42081, P42684, P28068, P06241, P08174, P13765, P28067, P10747, Q6ICR9, P06340, P79483, P25942, Q14790, B8YAC7, A0A0U5Q247, P05362, P13760, P04229, P01909, P00519, I2FL84, E9PMV2, P01903, P04440, P01920, Q30066, P33681, Q30069"	521	49	3211	3.14446316	1.78E-05	1.11E-06	9.61E-05
KEGG_PATHWAY	hsa05323:Rheumatoid arthritis	27	3.590425532	8.43E-08	"O19707, P20809, L8E864, Q30154, P05231, Q5Y7D3, P01911, A0A173ADG5, P01912, Q02763, P42081, P28068, P42830, P13765, P28067, P10747, Q6ICR9, P13501, P06340, P79483, B8YAC7, P13500, A0A0U5Q247, P05362, P04229, P16410, P13760, Q9NPF7, P01909, P17948, I2FL84, E9PMV2, P01903, P04440, P01920, Q30066, P10147, P33681, P10145, Q30069"	521	56	3211	2.971517686	2.01E-05	1.18E-06	1.09E-04
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	38	5.053191489	9.13E-08	"P02776, P02778, P06239, P07332, Q13882, P12931, Q14289, P02775, P41240, Q06187, O60674, P42684, P06241, Q13873, P15056, O95407, P26842, O14757, P23458, P25942, P51813, P36941, P00519, P30556, O00141, P19438, P10721, Q08881, P10720, P24821, P37173, Q05397, P29597, Q07912, P21860, Q92956, O75509, P20333"	745	114	5570	2.492170022	3.56E-04	1.02E-05	1.69E-04
GOTERM_MF_DIRECT	GO:0004716~receptor signaling protein tyrosine kinase activity	10	1.329787234	1.00E-07	"P10721, P35968, P04626, P43405, P21860, Q06418, P06213, Q15303, P00533, P07948"	734	10	5569	7.58719346	9.04E-05	4.31E-06	1.56E-04
INTERPRO	"IPR003527:Mitogen-activated protein (MAP) kinase, conserved site"	10	1.329787234	1.02E-07	"Q15759, P28482, P45984, P27361, P53778, Q16539, Q13164, P53779, O15264, P45983"	749	10	5673	7.574098798	8.17E-05	2.27E-06	1.57E-04
REACTOME_PATHWAY	R-HSA-2029485:R-HSA-2029485	17	2.260638298	1.15E-07	"P01619, P01593, P01594, P01860, P01721, P01861, P01709, P06312, P0DOY2, P01825, P01834, P01857, P01859, P43405, P01764, P0CG04, P01772, P01597"	575	27	3881	4.249726248	8.23E-05	6.33E-06	1.74E-04
KEGG_PATHWAY	hsa05120:Epithelial cell signaling in Helicobacter pylori infection	21	2.792553191	1.15E-07	"P13501, Q13153, P12931, Q99558, O14920, P08581, P41240, P53778, P53779, P25024, O15111, Q15759, P45984, P45985, Q16539, P00533, P10145, O15264, Q9Y624, P07948, P45983"	521	37	3211	3.498002801	2.76E-05	1.53E-06	1.49E-04
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	30	3.989361702	1.17E-07	"P02751, P06239, P78310, P12931, P16581, P09326, P78380, P14151, Q02763, P06241, P16109, P40199, P07948, Q9NP99, Q12866, P78324, P31997, P05362, P35613, P06729, Q9UIB8, Q13464, P13688, P21730, Q9UNN8, P19256, P55085, Q9P1W8, Q08722, Q9Y624"	745	79	5570	2.839181038	4.55E-04	1.27E-05	2.16E-04
GAD_DISEASE	null	126	16.75531915	1.55E-07	"P24385, P52701, P01892, P08603, Q9Y5Y4, P16581, P61073, P09601, P84022, Q92673, P01911, P01912, Q14896, P22897, Q9H4A3, Q9H244, P08172, P06213, P08174, Q13568, Q13569, P10415, P15056, P13501, P08575, P02749, A0A0U5Q247, P13500, P05362, P35354, P04229, P16410, P01909, Q05823, Q16288, Q07820, Q07812, P54760, Q30066, Q30069, O19707, P05231, Q15303, P78380, P21549, Q15116, P13569, Q9H222, Q9H221, P37023, O60674, P22301, P28482, P29459, P07949, P25942, P22607, P28222, P30556, I2FL84, E9PMV2, P07550, P01920, P30988, O75509, P00533, P50052, P21554, P31749, P36897, P26718, P54098, P16234, P26441, Q92820, P34998, P52333, P01857, Q9UNQ0, O00187, P49841, P22455, Q9NNX6, P19438, P41597, Q15223, P08069, P04440, P35968, P11226, Q92633, P24530, P19113, P02751, L8E864, Q03519, Q03518, P68871, O14965, Q5Y7D3, P50895, P05164, O76039, A0A173ADG5, P27707, Q9NSY1, P04626, P01241, P16109, Q13873, P30281, O95407, P10747, P26842, P06865, P36888, P23458, O96017, Q16611, P10721, Q16620, Q15746, P18074, P51681, Q9UNN8, P08183, P29597, P04818, Q92956, Q9H2X3, Q30201, P43246, P20333, P21917, P35462, P10145, P51686"	649	566	4450	1.526403763	7.37E-04	6.14E-05	2.93E-04
INTERPRO	IPR003439:ABC transporter-like	12	1.595744681	1.61E-07	"Q9H222, P13569, Q8NE71, Q9H221, Q9NRK6, P08183, O95255, Q9UNQ0, Q9NP58, Q03519, Q03518, Q9NUT2"	749	15	5673	6.059279039	1.29E-04	3.50E-06	2.48E-04
REACTOME_PATHWAY	R-HSA-202427:R-HSA-202427	14	1.861702128	1.64E-07	"O19707, P06239, P01730, L8E864, Q30154, P41240, Q5Y7D3, P01911, P01912, A0A173ADG5, P01850, P79483, P08575, B8YAC7, A0A0U5Q247, P13760, P04229, P01909, I2FL84, E9PMV2, P01903, P04440, P01848, P01920, Q30066, Q30069"	575	19	3881	4.973363844	1.18E-04	8.42E-06	2.49E-04
KEGG_PATHWAY	hsa04080:Neuroactive ligand-receptor interaction	37	4.920212766	1.79E-07	"P01236, P35367, O43614, P30542, P29274, P34998, P08173, P08172, P01241, P25103, P25105, P43220, P28222, P30556, P35414, P41143, P07550, P25929, P41595, P41146, P21730, P41594, P47871, P21453, Q92633, P47900, P41145, P24530, P30988, P55085, Q13255, P11229, P25116, P21554, P50052, P21917, P35462"	521	95	3211	2.400383877	4.27E-05	2.25E-06	2.31E-04
GAD_DISEASE_CLASS	INFECTION	209	27.79255319	1.85E-07	"P78310, O60306, P08603, P41240, P16581, P61073, P01911, P01912, Q9GZX6, Q9Y697, P28068, P42830, Q13568, Q9NYY1, P28067, Q9NP99, P80075, P04229, Q13464, P78423, P01909, Q07820, P01903, Q8NI60, Q07812, O95786, P47900, Q13206, O19707, P06239, Q8NE86, P01730, P17252, Q15306, P21549, P13569, P43403, P31751, P22301, P06241, P13765, P29459, P00813, P07948, E9PMV2, Q13838, P07550, Q8WTT0, Q05397, P13051, Q16719, P01920, P00533, Q16854, P31749, P36897, Q8IWL3, Q8TDQ0, Q06187, P01857, Q86TM3, Q15759, O15264, O00187, P13760, Q9NNX6, P25024, P19447, P19438, P41597, P37173, Q7Z6A9, P11226, P41594, O15467, P33681, Q8N5Z0, P23677, O60563, L8E864, P50135, P05164, A0A173ADG5, P01834, P08631, P16109, P10747, P19320, P23458, P79483, P51813, Q8IZI9, P01574, O43353, P13236, Q16611, Q99616, Q04759, Q15746, P51681, Q9UNN8, Q9H2X3, Q30201, P10147, P20333, P10145, P51686, Q9UHD2, O43614, Q9NWZ3, Q14289, P01892, O00571, P35247, P53779, P09601, P84022, Q9UHD0, Q96H15, Q9H4A3, Q9NRK6, Q16627, Q9UMF0, P38935, P40199, Q99497, P54756, P10415, P13501, Q8IYB8, Q13153, P08575, P02749, Q14790, A0A0U5Q247, P13500, P05362, P35354, P16410, P17844, Q05823, P04181, Q13007, P45984, Q30066, Q16539, Q30069, P45983, O14920, Q30154, P05231, P09919, Q95460, Q15116, Q92583, O60674, Q16644, Q9BQP7, P28482, Q9NUT2, P25942, O14931, P19525, P30556, I2FL84, Q14653, Q9Y258, Q8TD30, P50052, P02776, P33316, P02778, P26718, P12931, P54098, P02775, P20809, P06734, P26715, P34998, Q13241, Q9NP58, B8YAC7, Q9NPH3, Q9NPF7, P17948, P13688, P00519, P08069, P04440, P19256, Q13627, P19113, P09341, P01236, Q9UIJ7, Q96D42, P00505, Q03519, Q03518, P68871, Q6ISU1, P14151, O15111, Q5Y7D3, P42081, P20711, P51617, Q13158, P00374, Q6ICR9, P17927, Q29983, P34897, Q13478, Q29980, P08183, P29597, P55774, P15529, Q08345, P80098"	649	1065	4450	1.34558765	3.32E-06	5.54E-07	1.36E-04
KEGG_PATHWAY	hsa05168:Herpes simplex infection	46	6.117021277	1.98E-07	"Q9UHD2, P01892, P53779, P01911, P01912, P28068, P28067, Q96SB4, P13501, P06340, Q14790, B8YAC7, A0A0U5Q247, P13500, P04229, P13760, P01909, Q05823, P19438, Q15223, P01903, P04440, O95786, P45984, Q30066, Q30069, P45983, O19707, Q92692, O14920, L8E864, Q30154, Q03519, Q03518, P68400, P05231, O15111, Q5Y7D3, A0A173ADG5, O00268, O60674, Q9UKJ1, Q13158, P13765, P29459, Q6ICR9, P79483, P23458, P01574, P19525, P24941, Q15750, I2FL84, E9PMV2, Q14653, Q9NZJ5, P29597, P01920, Q92956"	521	132	3211	2.147763625	4.73E-05	2.37E-06	2.55E-04
GAD_DISEASE	Lymphoproliferative Disorders|Myelodysplastic Syndromes	11	1.462765957	2.01E-07	"P52333, P36888, P07332, P23458, P19235, O60674, P51813, P29597, P43405, P41240, Q06187"	649	12	4450	6.285310734	9.61E-04	7.39E-05	3.82E-04
GOTERM_MF_DIRECT	GO:0004386~helicase activity	20	2.659574468	2.11E-07	"Q8IYB8, P26196, P54132, Q9BUQ8, O00571, Q14240, Q9UMR2, Q9Y2R4, P60842, P19447, Q14191, Q08211, Q9H0S4, O95786, Q9NVP1, Q9UJV9, Q13206, P38919, Q9UPY3, Q92900"	734	41	5569	3.701069981	1.90E-04	8.65E-06	3.29E-04
GOTERM_MF_DIRECT	GO:0004930~G-protein coupled receptor activity	21	2.792553191	2.37E-07	"Q99835, Q9ULV1, P35367, Q9Y5Y4, P61073, P25024, P29274, P34998, P35414, P25929, P51681, P41146, P41594, P21730, Q92633, P21453, O14842, P55085, Q13255, P25116, P25105"	734	45	5569	3.540690282	2.14E-04	9.30E-06	3.70E-04
GOTERM_BP_DIRECT	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	20	2.659574468	2.67E-07	"O95727, Q92692, O14931, Q9NQS3, Q9Y6N7, Q9UIB8, Q96NY8, P13688, Q495A1, Q9BY67, Q9Y639, Q9P2J2, Q15223, Q9H251, P15151, P28827, Q8N126, Q9HCK4, P07949, Q58EX2"	745	41	5570	3.647078082	0.001042528	2.82E-05	4.96E-04
