Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0019213~deacetylase activity	3	8.571428571	5.34E-04	"Q9BQ69, Q9Y530, A1Z1Q3"	35	6	5569	79.55714286	0.058625047	0.00463643	0.605201609
GOTERM_MF_DIRECT	GO:0044822~poly(A) RNA binding	11	31.42857143	0.001048092	"Q8IYB8, P26196, P42285, O60306, O43143, O00571, P17844, P38919, Q92900, Q13838, P60842"	35	541	5569	3.235225772	0.111745054	0.008428315	1.183598087
KEGG_PATHWAY	hsa03040:Spliceosome	5	14.28571429	0.001082983	"O60306, O43143, P17844, P38919, Q13838"	18	91	3211	9.801587302	0.024614124	0.024614124	0.855199423
REACTOME_PATHWAY	R-HSA-72163:R-HSA-72163	5	14.28571429	0.001261781	"P42285, O60306, O43143, P17844, P38919"	17	122	3881	9.356316297	0.079952648	0.079952648	1.282612938
GOTERM_BP_DIRECT	GO:0000724~double-strand break repair via homologous recombination	4	11.42857143	0.001293195	"O75417, P54132, P46063, O94762"	35	36	5570	17.68253968	0.291221781	0.047983802	1.683144149
KEGG_PATHWAY	hsa03013:RNA transport	5	14.28571429	0.001542646	"Q9UHI6, P38919, Q92900, Q13838, P60842"	18	100	3211	8.919444444	0.034885237	0.017597454	1.2162449
GOTERM_BP_DIRECT	"GO:0000398~mRNA splicing, via spliceosome"	6	17.14285714	0.001904803	"P42285, O60306, O43143, P17844, P38919, Q13838"	35	149	5570	6.4084372	0.397797099	0.061427435	2.470025421
GOTERM_BP_DIRECT	GO:0006260~DNA replication	5	14.28571429	0.002394259	"P54132, P38935, Q92900, O94761, O94762"	35	94	5570	8.465045593	0.471459848	0.068396981	3.095553026
INTERPRO	"IPR012317:Poly(ADP-ribose) polymerase, catalytic domain"	3	8.571428571	0.002609542	"Q8IXQ6, Q460N5, Q460N3"	35	13	5673	37.4043956	0.147336331	0.017554111	2.593588568
GOTERM_MF_DIRECT	GO:0003950~NAD+ ADP-ribosyltransferase activity	3	8.571428571	0.005797558	"Q8IXQ6, Q460N5, Q460N3"	35	19	5569	25.12330827	0.481611616	0.042856581	6.38866875
GOTERM_BP_DIRECT	GO:0006406~mRNA export from nucleus	4	11.42857143	0.006717086	"Q9UMR2, P38919, Q92900, Q13838"	35	64	5570	9.946428571	0.833502115	0.164125893	8.461435235
PIR_SUPERFAMILY	PIRSF037942:core histone macro-H2A	2	5.714285714	0.007290379	"O75367, Q9P0M6"	4	2	822	205.5	0.021712077	0.021712077	2.277033583
GOTERM_MF_DIRECT	GO:0008094~DNA-dependent ATPase activity	3	8.571428571	0.008447792	"P18074, P38935, P19447"	35	23	5569	20.75403727	0.616591975	0.058156327	9.183225328
GOTERM_MF_DIRECT	GO:0016887~ATPase activity	4	11.42857143	0.008612618	"P54132, O00571, Q13838, P19447"	35	70	5569	9.092244898	0.62372727	0.055874836	9.35448754
REACTOME_PATHWAY	R-HSA-6781827:R-HSA-6781827	3	8.571428571	0.010275459	"P18074, O60306, P19447"	17	38	3881	18.02321981	0.494237804	0.288830403	10.02189731
INTERPRO	IPR021171:Core histone macro-H2A	2	5.714285714	0.011951734	"O75367, Q9P0M6"	35	2	5673	162.0857143	0.519749547	0.070719598	11.38962362
GOTERM_BP_DIRECT	GO:2000042~negative regulation of double-strand break repair via homologous recombination	2	5.714285714	0.012172088	"O75417, O94762"	35	2	5570	159.1428571	0.961520972	0.256323584	14.84092767
GOTERM_BP_DIRECT	GO:1901837~negative regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter	2	5.714285714	0.012172088	"O75367, Q9P0M6"	35	2	5570	159.1428571	0.961520972	0.256323584	14.84092767
GOTERM_BP_DIRECT	GO:0007549~dosage compensation	2	5.714285714	0.012172088	"O75367, Q9P0M6"	35	2	5570	159.1428571	0.961520972	0.256323584	14.84092767
REACTOME_PATHWAY	R-HSA-6781823:R-HSA-6781823	3	8.571428571	0.014840707	"P18074, O60306, P19447"	17	46	3881	14.8887468	0.627242606	0.2803156	14.17625303
REACTOME_PATHWAY	R-HSA-6782210:R-HSA-6782210	3	8.571428571	0.017397529	"P18074, O60306, P19447"	17	50	3881	13.69764706	0.685993787	0.251426308	16.42658402
REACTOME_PATHWAY	R-HSA-6782135:R-HSA-6782135	3	8.571428571	0.017397529	"P18074, O60306, P19447"	17	50	3881	13.69764706	0.685993787	0.251426308	16.42658402
GOTERM_BP_DIRECT	GO:0051725~protein de-ADP-ribosylation	2	5.714285714	0.018204083	"Q9BQ69, A1Z1Q3"	35	3	5570	106.0952381	0.992455247	0.33451682	21.41548875
GOTERM_BP_DIRECT	GO:1901990~regulation of mitotic cell cycle phase transition	2	5.714285714	0.018204083	"P18074, P19447"	35	3	5570	106.0952381	0.992455247	0.33451682	21.41548875
GOTERM_BP_DIRECT	GO:0072757~cellular response to camptothecin	2	5.714285714	0.018204083	"P54132, O94762"	35	3	5570	106.0952381	0.992455247	0.33451682	21.41548875
GOTERM_MF_DIRECT	GO:0008186~RNA-dependent ATPase activity	2	5.714285714	0.018207332	"P38935, Q13838"	35	3	5569	106.0761905	0.874617871	0.108950194	18.83098475
GOTERM_BP_DIRECT	GO:0045727~positive regulation of translation	3	8.571428571	0.01897459	"O00571, P38919, Q13838"	35	35	5570	13.64081633	0.993877227	0.32428238	22.2206552
REACTOME_PATHWAY	R-HSA-1169408:R-HSA-1169408	3	8.571428571	0.023781703	"O95786, P38919, P60842"	17	59	3881	11.60817547	0.795780014	0.272187268	21.81493113
GOTERM_MF_DIRECT	GO:0000405~bubble DNA binding	2	5.714285714	0.024204628	"P54132, O94761"	35	4	5569	79.55714286	0.93726077	0.135604318	24.28600698
GOTERM_MF_DIRECT	GO:0043141~ATP-dependent 5'-3' DNA helicase activity	2	5.714285714	0.024204628	"Q9H611, P38935"	35	4	5569	79.55714286	0.93726077	0.135604318	24.28600698
GOTERM_MF_DIRECT	GO:0003723~RNA binding	6	17.14285714	0.026047231	"Q8IYB8, Q86TM3, O00571, Q9UMR2, P38935, Q92900"	35	280	5569	3.409591837	0.949326332	0.138532065	25.893569
GOTERM_BP_DIRECT	GO:0006302~double-strand break repair	3	8.571428571	0.026738619	"Q8IXQ6, O75417, O94761"	35	42	5570	11.36734694	0.999260319	0.402469157	29.91932899
KEGG_PATHWAY	hsa03015:mRNA surveillance pathway	3	8.571428571	0.026814329	"P38919, Q92900, Q13838"	18	49	3211	10.92176871	0.464818319	0.188103979	19.38147086
INTERPRO	IPR006935:Helicase/UvrB domain	2	5.714285714	0.029619777	"Q92900, P19447"	35	5	5673	64.83428571	0.840243643	0.153577685	26.09452458
GOTERM_BP_DIRECT	GO:0035315~hair cell differentiation	2	5.714285714	0.030161009	"P18074, P19447"	35	5	5570	63.65714286	0.999710196	0.419047954	33.08397085
GOTERM_BP_DIRECT	GO:0071169~establishment of protein localization to chromatin	2	5.714285714	0.030161009	"O75367, Q9P0M6"	35	5	5570	63.65714286	0.999710196	0.419047954	33.08397085
GOTERM_MF_DIRECT	"GO:0016817~hydrolase activity, acting on acid anhydrides"	2	5.714285714	0.030166361	"Q8IYB8, O95786"	35	5	5569	63.64571429	0.968610201	0.151955774	29.37530613
GOTERM_MF_DIRECT	"GO:0016798~hydrolase activity, acting on glycosyl bonds"	2	5.714285714	0.030166361	"Q9BQ69, A1Z1Q3"	35	5	5569	63.64571429	0.968610201	0.151955774	29.37530613
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	4	11.42857143	0.03443354	"Q9BQ69, O75417, A1Z1Q3, P54132"	35	118	5570	5.394673123	0.999910452	0.441525176	36.84940824
GAD_DISEASE	esophageal cancer 	3	8.571428571	0.035966967	"P18074, Q9UHI6, Q9UPY3"	25	56	4450	9.535714286	0.999868651	0.999868651	37.75152285
GOTERM_MF_DIRECT	GO:0051880~G-quadruplex DNA binding	2	5.714285714	0.036092735	"Q9H611, P54132"	35	6	5569	53.03809524	0.984296963	0.172059252	34.12334211
GAD_DISEASE	HIV Infections|[X]Human immunodeficiency virus disease	4	11.42857143	0.040856783	"Q86TM3, O00571, P38935, P19447"	25	144	4450	4.944444444	0.999962019	0.993837143	41.71612108
GOTERM_BP_DIRECT	GO:0009650~UV protection	2	5.714285714	0.041976549	"P18074, P19447"	35	7	5570	45.46938776	0.999988881	0.488799387	43.0231809
GAD_DISEASE	Bladder Cancer	6	17.14285714	0.045762203	"P18074, O75417, P54132, Q9UHI6, O94761, P19447"	25	374	4450	2.855614973	0.99998913	0.977848422	45.45811001
GAD_DISEASE	"Carcinoma, Renal Cell|Kidney Neoplasms|Neoplasm Recurrence, Local|Renal Cell Carcinoma"	2	5.714285714	0.047547093	"Q9UHI6, Q9UPY3"	25	9	4450	39.55555556	0.999993116	0.948778273	46.76373557
GOTERM_MF_DIRECT	GO:0035613~RNA stem-loop binding	2	5.714285714	0.047840218	"O00571, P38919"	35	8	5569	39.77857143	0.996071641	0.214039923	42.68541321
GOTERM_BP_DIRECT	GO:0006283~transcription-coupled nucleotide-excision repair	3	8.571428571	0.049835271	"P18074, O60306, P19447"	35	59	5570	8.092009685	0.999998757	0.530195523	48.85853278
INTERPRO	IPR002119:Histone H2A	2	5.714285714	0.052700811	"O75367, Q9P0M6"	35	9	5673	36.01904762	0.963211075	0.240589802	41.98581085
GOTERM_BP_DIRECT	GO:0045618~positive regulation of keratinocyte differentiation	2	5.714285714	0.053652324	"O75367, Q9P0M6"	35	9	5570	35.36507937	0.999999574	0.537927549	51.4889078
GOTERM_MF_DIRECT	GO:0008143~poly(A) binding	2	5.714285714	0.053661731	"O00571, P38919"	35	9	5569	35.35873016	0.998035538	0.228708615	46.54063575
GAD_DISEASE	oral premalignant lesions	2	5.714285714	0.062908939	"P18074, Q9UPY3"	25	12	4450	29.66666667	0.99999987	0.958028778	56.86599398
REACTOME_PATHWAY	R-HSA-429947:R-HSA-429947	2	5.714285714	0.064081677	"P38919, P60842"	17	16	3881	28.53676471	0.987361233	0.517366515	49.19277716
REACTOME_PATHWAY	R-HSA-73863:R-HSA-73863	2	5.714285714	0.064081677	"P18074, P19447"	17	16	3881	28.53676471	0.987361233	0.517366515	49.19277716
REACTOME_PATHWAY	R-HSA-73772:R-HSA-73772	2	5.714285714	0.064081677	"P18074, P19447"	17	16	3881	28.53676471	0.987361233	0.517366515	49.19277716
SMART	SM00414:H2A	2	5.714285714	0.071567765	"O75367, Q9P0M6"	31	9	3655	26.20071685	0.756076299	0.375185164	42.6800135
GAD_DISEASE	"Lymphoma, Non-Hodgkin|Lymphoma, Non-Hodgkin's"	3	8.571428571	0.074347032	"P18074, P54132, P19447"	25	84	4450	6.357142857	0.999999993	0.956792409	63.20438044
GAD_DISEASE	Urinalysis	2	5.714285714	0.083022404	"Q86W56, A1Z1Q3"	25	16	4450	22.25	0.999999999	0.951254706	67.42585474
GOTERM_BP_DIRECT	GO:0006401~RNA catabolic process	2	5.714285714	0.087857008	"Q8IYB8, P42285"	35	15	5570	21.21904762	1	0.705668386	70.06920048
GOTERM_BP_DIRECT	GO:0006363~termination of RNA polymerase I transcription	2	5.714285714	0.093439882	"P18074, P19447"	35	16	5570	19.89285714	1	0.711359642	72.38516572
GOTERM_BP_DIRECT	GO:0032728~positive regulation of interferon-beta production	2	5.714285714	0.093439882	"O95786, O00571"	35	16	5570	19.89285714	1	0.711359642	72.38516572
GOTERM_MF_DIRECT	GO:0008353~RNA polymerase II carboxy-terminal domain kinase activity	2	5.714285714	0.093455921	"P18074, P19447"	35	16	5569	19.88928571	0.999984691	0.358202614	67.17677234
GAD_DISEASE_CLASS	INFECTION	10	28.57142857	0.096759219	"Q8IYB8, Q86W56, O60306, Q86TM3, O95786, O00571, P17844, P38935, Q13838, P19447"	25	1065	4450	1.671361502	0.822719837	0.822719837	52.13755363
GAD_DISEASE	Hip	3	8.571428571	0.098575387	"A1Z1Q3, Q460N5, P19447"	25	99	4450	5.393939394	1	0.957796636	73.89473673
GOTERM_BP_DIRECT	GO:0006361~transcription initiation from RNA polymerase I promoter	2	5.714285714	0.098989583	"P18074, P19447"	35	17	5570	18.72268908	1	0.716441761	74.52229833
GOTERM_BP_DIRECT	GO:0006362~transcription elongation from RNA polymerase I promoter	2	5.714285714	0.098989583	"P18074, P19447"	35	17	5570	18.72268908	1	0.716441761	74.52229833
GOTERM_BP_DIRECT	GO:0000289~nuclear-transcribed mRNA poly(A) tail shortening	2	5.714285714	0.098989583	"P38919, P60842"	35	17	5570	18.72268908	1	0.716441761	74.52229833
