Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	"IPR018056:Kringle, conserved site"	8	14.03508772	4.73E-12	"P00750, P14210, Q04756, P26927, P00749, P00748, P00747, P00734"	57	12	5673	66.35087719	2.98E-10	5.96E-11	4.79E-09
INTERPRO	"IPR013032:EGF-like, conserved site"	12	21.05263158	1.85E-11	"O00187, P48740, P00742, P00750, P00740, P04070, P22891, Q04756, P00749, P00748, P08709, P00736"	57	65	5673	18.37408907	1.16E-09	1.94E-10	1.87E-08
SMART	SM00130:KR	8	14.03508772	1.01E-10	"P00750, P14210, Q04756, P26927, P00749, P00748, P00747, P00734"	57	12	3655	42.74853801	2.22E-09	1.11E-09	7.88E-08
INTERPRO	IPR001881:EGF-like calcium-binding	10	17.54385965	1.58E-10	"O00187, P48740, P00742, P00740, P04070, P22891, P09871, P00748, P08709, P00736"	57	42	5673	23.69674185	9.97E-09	1.42E-09	1.60E-07
INTERPRO	IPR013806:Kringle-like fold	8	14.03508772	1.82E-10	"P00750, P14210, Q04756, P26927, P00749, P00748, P00747, P00734"	57	18	5673	44.23391813	1.14E-08	1.43E-09	1.84E-07
GOTERM_BP_DIRECT	GO:0022617~extracellular matrix disassembly	11	19.29824561	6.38E-11	"P08246, P08311, P20231, Q9Y5K2, P49862, P07477, P23946, P03952, Q15661, Q92743, P20151, P00747"	57	53	5570	20.28136379	1.83E-08	9.13E-09	8.47E-08
REACTOME_PATHWAY	R-HSA-1592389	8	14.03508772	1.21E-09	"P08246, P08311, P20231, P07477, P23946, P03952, Q15661, P20151, P00747"	38	24	3881	34.04385965	4.49E-08	4.49E-08	1.09E-06
INTERPRO	IPR000742:Epidermal growth factor-like domain	11	19.29824561	9.58E-10	"O00187, P00742, P00750, P00740, P04070, P22891, Q04756, P00749, P00748, P08709, P00736"	57	70	5673	15.63984962	6.04E-08	6.71E-09	9.70E-07
GOTERM_MF_DIRECT	GO:0008233~peptidase activity	10	17.54385965	1.42E-09	"O43464, O00187, P48740, Q99895, P08246, P05981, P08311, Q9Y337, P49862, P20160"	57	52	5569	18.78879892	7.82E-08	2.61E-08	1.40E-06
REACTOME_PATHWAY	R-HSA-159740	6	10.52631579	3.27E-09	"P00742, P00740, P04070, P22891, P00734, P08709"	38	8	3881	76.59868421	1.21E-07	6.04E-08	2.93E-06
REACTOME_PATHWAY	R-HSA-159763	6	10.52631579	3.27E-09	"P00742, P00740, P04070, P22891, P00734, P08709"	38	8	3881	76.59868421	1.21E-07	6.04E-08	2.93E-06
REACTOME_PATHWAY	R-HSA-381426	7	12.28070175	3.68E-09	"P08311, P07288, P06870, P20718, P20151, P00747, P00734"	38	16	3881	44.68256579	1.36E-07	4.53E-08	3.30E-06
SMART	SM00179:EGF_CA	10	17.54385965	7.23E-09	"O00187, P48740, P00742, P00740, P04070, P22891, P09871, P00748, P08709, P00736"	57	42	3655	15.267335	1.59E-07	5.30E-08	5.66E-06
KEGG_PATHWAY	hsa05150:Staphylococcus aureus infection	9	15.78947368	7.66E-09	"O00187, P48740, P00751, P05156, P09871, Q53HP3, P00747, Q5JP69, P00746, P06681, P00736"	33	46	3211	19.03754941	2.60E-07	1.30E-07	6.73E-06
INTERPRO	IPR000294:Gamma-carboxyglutamic acid-rich (GLA) domain	6	10.52631579	4.28E-09	"P00742, P00740, P04070, P22891, P00734, P08709"	57	8	5673	74.64473684	2.70E-07	2.70E-08	4.33E-06
INTERPRO	"IPR017857:Coagulation factor, subgroup, Gla domain"	6	10.52631579	4.28E-09	"P00742, P00740, P04070, P22891, P00734, P08709"	57	8	5673	74.64473684	2.70E-07	2.70E-08	4.33E-06
REACTOME_PATHWAY	R-HSA-159782	6	10.52631579	7.30E-09	"P00742, P00740, P04070, P22891, P00734, P08709"	38	9	3881	68.0877193	2.70E-07	6.75E-08	6.56E-06
REACTOME_PATHWAY	R-HSA-140837	7	12.28070175	1.22E-08	"P00742, P00740, P04070, P03951, P03952, P00748, P00734"	38	19	3881	37.62742382	4.51E-07	9.03E-08	1.10E-05
GOTERM_BP_DIRECT	GO:0017187~peptidyl-glutamic acid carboxylation	6	10.52631579	1.77E-09	"P00742, P00740, P04070, P22891, P00734, P08709"	57	7	5570	83.7593985	5.07E-07	1.69E-07	2.35E-06
SMART	SM00069:GLA	6	10.52631579	3.81E-08	"P00742, P00740, P04070, P22891, P00734, P08709"	57	8	3655	48.09210526	8.38E-07	2.10E-07	2.98E-05
INTERPRO	"IPR018097:EGF-like calcium-binding, conserved site"	8	14.03508772	2.72E-08	"O00187, P48740, P00742, P00740, P04070, P09871, P08709, P00736"	57	34	5673	23.41795666	1.71E-06	1.56E-07	2.75E-05
INTERPRO	IPR000152:EGF-type aspartate/asparagine hydroxylation site	8	14.03508772	3.37E-08	"O00187, P00742, P00740, P04070, P22891, P09871, P08709, P00736"	57	35	5673	22.74887218	2.12E-06	1.77E-07	3.41E-05
INTERPRO	"IPR012224:Peptidase S1A, coagulation factor VII/IX/X/C/Z"	5	8.771929825	4.23E-08	"P00742, P00740, P04070, P22891, P08709"	57	5	5673	99.52631579	2.66E-06	2.05E-07	4.28E-05
INTERPRO	IPR003609:Apple-like	5	8.771929825	4.23E-08	"P14210, P26927, P03951, P03952, P00747"	57	5	5673	99.52631579	2.66E-06	2.05E-07	4.28E-05
GOTERM_BP_DIRECT	GO:0006465~signal peptide processing	6	10.52631579	1.05E-08	"P00742, P00740, P04070, P22891, P00734, P08709"	57	9	5570	65.14619883	2.99E-06	7.48E-07	1.39E-05
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	11	19.29824561	2.17E-08	"P00742, P00750, P00740, P04070, P22891, P24158, P03951, P00749, P00747, P00734, P08709"	57	94	5570	11.43523703	6.20E-06	1.24E-06	2.88E-05
INTERPRO	IPR000436:Sushi/SCR/CCP	7	12.28070175	1.39E-07	"O00187, P48740, P00751, P00738, P09871, Q53HP3, Q5JP69, P06681, P00736"	57	26	5673	26.79554656	8.76E-06	6.26E-07	1.41E-04
GOTERM_BP_DIRECT	GO:0016485~protein processing	8	14.03508772	7.00E-08	"P08311, Q92876, P20160, P23946, P20718, P10144, P00748, P08709"	57	38	5570	20.57248384	2.00E-05	3.34E-06	9.29E-05
PIR_SUPERFAMILY	PIRSF001143:coagulation factor X	5	8.771929825	1.56E-06	"P00742, P00740, P04070, P22891, P08709"	22	5	822	37.36363636	2.18E-05	2.18E-05	0.001058535
GAD_DISEASE_CLASS	UNKNOWN	27	47.36842105	1.70E-06	"P04070, P07477, O60259, P11171, P08246, P00751, P00750, P14210, P22891, P07288, P26927, P00738, Q92743, P00734, O00187, Q99895, P24158, P00740, P05156, P06870, P03951, P03952, P00749, P00748, P10144, P00747, P08709"	53	909	4450	2.493928638	3.06E-05	3.06E-05	0.001254815
INTERPRO	IPR000859:CUB domain	6	10.52631579	6.07E-07	"O00187, P48740, P09871, P98073, Q9Y5Y6, P00736"	57	18	5673	33.1754386	3.83E-05	2.55E-06	6.15E-04
SMART	SM00032:CCP	7	12.28070175	1.79E-06	"O00187, P48740, P00751, P00738, P09871, Q53HP3, Q5JP69, P06681, P00736"	57	26	3655	17.26383266	3.94E-05	7.88E-06	0.001400763
SMART	SM00181:EGF	9	15.78947368	1.93E-06	"O00187, P00742, P00740, P04070, P22891, Q04756, P00748, P08709, P00736"	57	58	3655	9.950090744	4.24E-05	7.06E-06	0.001507297
SMART	SM00042:CUB	6	10.52631579	2.71E-06	"O00187, P48740, P09871, P98073, Q9Y5Y6, P00736"	57	16	3655	24.04605263	5.95E-05	8.50E-06	0.002117829
GOTERM_BP_DIRECT	"GO:0007597~blood coagulation, intrinsic pathway"	6	10.52631579	2.38E-07	"P00742, P00740, P03951, P03952, P00748, P00734"	57	15	5570	39.0877193	6.81E-05	9.73E-06	3.16E-04
GOTERM_BP_DIRECT	GO:0042730~fibrinolysis	6	10.52631579	4.83E-07	"P00750, P03952, P00749, P00748, P00747, P00734"	57	17	5570	34.48916409	1.38E-04	1.73E-05	6.41E-04
INTERPRO	"IPR024175:Peptidase S1A, complement C1r/C1S/mannan-binding"	4	7.01754386	3.62E-06	"O00187, P48740, P09871, P00736"	57	4	5673	99.52631579	2.28E-04	1.43E-05	0.003665656
GAD_DISEASE	"Birth Weight|Leukemia|Leukemia, Myeloid, Acute|Precursor Cell Lymphoblastic Leukemia-Lymphoma"	12	21.05263158	3.24E-07	"O00187, Q92876, Q9Y5K2, P09871, P20151, P48740, P00751, P14210, P49862, P06870, Q53HP3, P03952, Q5JP69, P06681"	53	137	4450	7.354358904	2.60E-04	2.60E-04	4.97E-04
GAD_DISEASE	warfarin sensitivity	6	10.52631579	3.31E-07	"P00742, P00740, P04070, P22891, P00734, P08709"	53	14	4450	35.98382749	2.67E-04	1.33E-04	5.09E-04
GAD_DISEASE	Meningeal Neoplasms|meningioma	12	21.05263158	4.04E-07	"O00187, Q92876, Q9Y5K2, P09871, P20151, P48740, P00751, P14210, P49862, P06870, Q53HP3, P03952, Q5JP69, P06681"	53	140	4450	7.196765499	3.25E-04	1.08E-04	6.20E-04
GOTERM_BP_DIRECT	GO:0006956~complement activation	7	12.28070175	2.69E-06	"O00187, P48740, P00751, P09871, Q53HP3, Q5JP69, P00746, P06681, P00736"	57	41	5570	16.68378263	7.70E-04	8.56E-05	0.003571888
PIR_SUPERFAMILY	PIRSF001155:C1r-like complement-activating serine protease	4	7.01754386	5.67E-05	"O00187, P48740, P09871, P00736"	22	4	822	37.36363636	7.94E-04	3.97E-04	0.038530089
GOTERM_BP_DIRECT	GO:0051919~positive regulation of fibrinolysis	4	7.01754386	3.82E-06	"P03951, P03952, P00748, P00747"	57	4	5570	97.71929825	0.001093176	1.09E-04	0.005073147
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	12	21.05263158	5.43E-05	"O00187, P48740, P00742, P00740, P04070, P22891, P09871, P00748, P00734, P08709, P35030, P00736"	57	267	5569	4.391090085	0.002982375	7.46E-04	0.053400226
GAD_DISEASE	"thrombosis, deep vein"	6	10.52631579	4.06E-06	"P00750, P04070, P03951, P00747, P00734, P08709"	53	22	4450	22.89879931	0.003261763	8.16E-04	0.006234721
REACTOME_PATHWAY	R-HSA-166663	5	8.771929825	1.83E-04	"O00187, P48740, P09871, Q53HP3, Q5JP69, P06681, P00736"	38	31	3881	16.47283531	0.006753162	0.001128707	0.164306396
GOTERM_BP_DIRECT	GO:0031638~zymogen activation	4	7.01754386	3.28E-05	"P00740, P03952, P00748, P35030"	57	7	5570	55.839599	0.009323509	8.51E-04	0.04343886
GAD_DISEASE_CLASS	CARDIOVASCULAR	32	56.14035088	5.86E-04	"P04070, Q9Y5K2, Q16651, P20160, P11171, P08246, P05981, P00751, P00750, P14210, P22891, P00738, P98073, Q53HP3, Q92743, P00734, Q5JP69, P06681, O00187, P24158, P20151, P08311, P00742, P00740, P06870, P03951, P23946, P00749, P03952, P10144, P00748, P00747, P08709, P00746"	53	1630	4450	1.648338928	0.010500503	0.005264107	0.431349655
SMART	SM00473:PAN_AP	3	5.263157895	6.85E-04	"P14210, P26927, P00747"	57	3	3655	64.12280702	0.014962934	0.001882726	0.534882547
INTERPRO	IPR001940:Peptidase S1C	3	5.263157895	2.85E-04	"O43464, P83110, Q92743"	57	3	5673	99.52631579	0.017818107	0.001057015	0.288542879
REACTOME_PATHWAY	R-HSA-173736:R-HSA-173736	3	5.263157895	5.24E-04	"P00751, P51124, P00746"	38	4	3881	76.59868421	0.019219818	0.002768577	0.469859601
GOTERM_MF_DIRECT	GO:0004175~endopeptidase activity	5	8.771929825	3.81E-04	"P08246, P00740, P83110, P07288, P23946"	57	35	5569	13.95739348	0.020735948	0.004182022	0.374025368
SMART	SM00058:FN1	3	5.263157895	0.001356589	"P00750, Q04756, P00748"	57	4	3655	48.09210526	0.029423656	0.003312857	1.056809675
REACTOME_PATHWAY	R-HSA-140875:R-HSA-140875	4	7.01754386	8.14E-04	"P00742, P04070, P24158, P00734"	38	20	3881	20.42631579	0.029663631	0.003756987	0.728106087
KEGG_PATHWAY	hsa04614:Renin-angiotensin system	4	7.01754386	9.14E-04	"P08311, P06870, P23946, P20151"	33	20	3211	19.46060606	0.030607385	0.010308359	0.800802159
REACTOME_PATHWAY	R-HSA-1474228:R-HSA-1474228	5	8.771929825	8.57E-04	"P08246, P08311, P49862, Q92743, P00747"	38	46	3881	11.10125858	0.031240404	0.003520322	0.767277942
REACTOME_PATHWAY	R-HSA-140834:R-HSA-140834	3	5.263157895	8.69E-04	"P00742, P00740, P08709"	38	5	3881	61.27894737	0.031644552	0.003210442	0.777325998
INTERPRO	"IPR000083:Fibronectin, type I"	3	5.263157895	5.67E-04	"P00750, Q04756, P00748"	57	4	5673	74.64473684	0.03510351	0.001983278	0.572688467
GAD_DISEASE_CLASS	PHARMACOGENOMIC	28	49.12280702	0.001993221	"P04070, P20718, P12544, P00751, P00750, P14210, P22891, P07288, P00738, Q53HP3, Q92743, Q5JP69, P00734, P06681, O00187, P24158, P20151, P08311, P00742, P00740, P05156, P06870, P03951, P23946, P00749, P10144, P00748, P00747, P08709, P00746"	53	1418	4450	1.657929052	0.03527654	0.011899892	1.459953484
GAD_DISEASE	Choroidal Neovascularization|Geographic Atrophy	4	7.01754386	5.10E-05	"P00751, P05156, Q53HP3, Q92743, Q5JP69, P06681"	53	7	4450	47.97843666	0.040210757	0.008174715	0.078292943
GAD_DISEASE_CLASS	CANCER	30	52.63157895	0.002839551	"O43240, Q9Y337, Q9Y5K2, P07477, P09871, O60259, P08246, P48740, P05981, P00751, P00750, P14210, P07288, P22891, P00738, P49862, Q53HP3, P00734, Q5JP69, P06681, O00187, Q92876, Q9Y5Y6, P20151, P06870, P03951, P23946, P00749, P03952, P10144, P08709, P00746"	53	1607	4450	1.567434925	0.049896764	0.012714635	2.074261234
INTERPRO	IPR000082:SEA domain	3	5.263157895	9.39E-04	"P98073, Q9Y5Y6, Q9UL52"	57	5	5673	59.71578947	0.057473137	0.003110461	0.946822135
KEGG_PATHWAY	hsa04080:Neuroactive ligand-receptor interaction	6	10.52631579	0.002179748	"P12544, P08311, P07477, P00747, P00734, P35030"	33	95	3211	6.145454545	0.071506886	0.018377122	1.900682912
SMART	SM00202:SR	3	5.263157895	0.004609495	"P05981, P05156, P98073"	57	7	3655	27.48120301	0.096648314	0.010112851	3.551296381
REACTOME_PATHWAY	R-HSA-75205:R-HSA-75205	3	5.263157895	0.003052956	"P00750, P00749, P00747"	38	9	3881	34.04385965	0.106967359	0.010232033	2.70814367
GAD_DISEASE_CLASS	VISION	11	19.29824561	0.006479359	"O00187, P48740, P00751, P05156, P14210, P00738, Q53HP3, P23946, Q92743, Q5JP69, P00734, P00746, P06681"	53	351	4450	2.631296028	0.110421876	0.023129896	4.678638839
INTERPRO	IPR017448:Speract/scavenger receptor-related	3	5.263157895	0.001947202	"P05981, P05156, P98073"	57	7	5673	42.65413534	0.115553532	0.006120855	1.954222687
INTERPRO	IPR001190:Speract/scavenger receptor	3	5.263157895	0.001947202	"P05981, P05156, P98073"	57	7	5673	42.65413534	0.115553532	0.006120855	1.954222687
GAD_DISEASE	prostate cancer	13	22.80701754	1.62E-04	"O43240, Q92876, Q9Y5K2, Q9Y337, O60259, P20151, P05981, P14210, P07288, P49862, P06870, P03951, P00749"	53	308	4450	3.543861799	0.122520498	0.021548064	0.249119957
GOTERM_BP_DIRECT	GO:0019835~cytolysis	4	7.01754386	5.92E-04	"P12544, P51124, P20718, P10144"	57	17	5570	22.99277606	0.15590465	0.014024874	0.78306625
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	5	8.771929825	0.006015499	"P08246, P08311, P09871, Q53HP3, Q5JP69, P06681, P00736"	33	75	3211	6.486868687	0.185470494	0.040198633	5.167735117
GOTERM_BP_DIRECT	GO:0006888~ER to Golgi vesicle-mediated transport	6	10.52631579	7.18E-04	"P00742, P00740, P04070, P22891, P00734, P08709"	57	72	5570	8.143274854	0.18568151	0.015676117	0.948204498
GOTERM_BP_DIRECT	"GO:0007598~blood coagulation, extrinsic pathway"	3	5.263157895	9.74E-04	"P00742, P00740, P08709"	57	5	5570	58.63157895	0.243191101	0.019706418	1.284126699
GAD_DISEASE	Cardiovascular Diseases|	6	10.52631579	3.67E-04	"P00742, P00750, P04070, P00748, P00734, P08709"	53	54	4450	9.329140461	0.256089446	0.041381475	0.562979097
REACTOME_PATHWAY	R-HSA-2022377:R-HSA-2022377	3	5.263157895	0.008589561	"P08311, P23946, P20718"	38	15	3881	20.42631579	0.273260048	0.026248246	7.453610655
GOTERM_MF_DIRECT	GO:0005044~scavenger receptor activity	3	5.263157895	0.006145108	"P05981, P05156, P98073"	57	12	5569	24.4254386	0.287534414	0.054937243	5.882739673
GOTERM_BP_DIRECT	"GO:0006958~complement activation, classical pathway"	5	8.771929825	0.001185751	"O00187, P05156, P09871, Q53HP3, Q5JP69, P06681, P00736"	57	47	5570	10.39567003	0.287749769	0.022367779	1.561581972
REACTOME_PATHWAY	R-HSA-196741:R-HSA-196741	3	5.263157895	0.009758031	"Q99895, P07477, P35030"	38	16	3881	19.14967105	0.304288519	0.027523384	8.428415631
GAD_DISEASE	null	17	29.8245614	4.75E-04	"O00187, Q99895, P04070, O60259, P00750, P00740, P05156, P14210, P07288, P26927, P00738, P03952, Q92743, P00748, P10144, P00734, P08709"	53	566	4450	2.521834789	0.317843255	0.046686985	0.727296399
INTERPRO	IPR002350:Kazal domain	3	5.263157895	0.006962669	"P05156, P83110, Q92743"	57	13	5673	22.96761134	0.356081002	0.020742908	6.830279904
GOTERM_MF_DIRECT	GO:0008201~heparin binding	5	8.771929825	0.008599902	"P08246, P08311, P20160, P03951, Q6UWY2"	57	81	5569	6.030972493	0.378139926	0.065611414	8.144455837
GAD_DISEASE_CLASS	OTHER	17	29.8245614	0.033627229	"P20231, P04070, P24158, P07477, P48740, P00750, P00740, P14210, P00738, Q53HP3, P03951, P23946, P00749, Q15661, Q92743, P00748, Q5JP69, P00734, P08709, P06681"	53	865	4450	1.650125423	0.459738122	0.09752734	22.28621823
REACTOME_PATHWAY	R-HSA-977606:R-HSA-977606	3	5.263157895	0.016573708	"P00751, P05156, Q53HP3, Q5JP69, P06681"	38	21	3881	14.59022556	0.461175726	0.043207739	13.93479163
SMART	SM00223:APPLE	2	3.50877193	0.030412336	"P03951, P03952"	57	2	3655	64.12280702	0.493107588	0.059899762	21.47175163
PIR_SUPERFAMILY	PIRSF001152:hepatocyte growth factor/macrophage stimulating protein 1	2	3.50877193	0.050472541	"P14210, P26927"	22	2	822	37.36363636	0.515710116	0.214700841	29.65864467
PIR_SUPERFAMILY	PIRSF001154:complement B/C2	2	3.50877193	0.050472541	"P00751, Q53HP3, Q5JP69, P06681"	22	2	822	37.36363636	0.515710116	0.214700841	29.65864467
PIR_SUPERFAMILY	PIRSF001146:coagulation factor XII/hepatocyte growth factor activator	2	3.50877193	0.050472541	"Q04756, P00748"	22	2	822	37.36363636	0.515710116	0.214700841	29.65864467
GAD_DISEASE	"thromboembolism, venous"	5	8.771929825	9.13E-04	"P00750, P04070, P00748, P00734, P08709"	53	38	4450	11.04766634	0.520530669	0.078428615	1.393022404
SMART	SM00192:LDLa	3	5.263157895	0.033372814	"P05156, P98073, Q9Y5Y6"	57	19	3655	10.12465374	0.526087547	0.060331122	23.32885759
GOTERM_BP_DIRECT	GO:0048012~hepatocyte growth factor receptor signaling pathway	3	5.263157895	0.002674255	"P05981, P14210, P26927"	57	8	5570	36.64473684	0.535066809	0.046738816	3.489958277
GOTERM_BP_DIRECT	GO:0031639~plasminogen activation	3	5.263157895	0.002674255	"P00750, P03951, P03952"	57	8	5570	36.64473684	0.535066809	0.046738816	3.489958277
INTERPRO	"IPR023415:Low-density lipoprotein (LDL) receptor class A, conserved site"	3	5.263157895	0.013233228	"P05156, P98073, Q9Y5Y6"	57	18	5673	16.5877193	0.567969344	0.03742965	12.61863556
GAD_DISEASE_CLASS	HEMATOLOGICAL	13	22.80701754	0.047394949	"P08246, P00742, P00740, P14210, P22891, P00738, P03951, Q53HP3, P00749, P10144, P00748, P00734, Q5JP69, P08709, P06681"	53	615	4450	1.774812088	0.582715898	0.117375503	30.08635043
GAD_DISEASE	Venous Thromboembolism	4	7.01754386	0.001085258	"P00750, P03951, P00748, P00734"	53	18	4450	18.65828092	0.582765591	0.083699314	1.654307376
INTERPRO	IPR002172:Low-density lipoprotein (LDL) receptor class A repeat	3	5.263157895	0.014697208	"P05156, P98073, Q9Y5Y6"	57	19	5673	15.71468144	0.606547819	0.039744935	13.92246214
GAD_DISEASE	Intracranial Thrombosis|Venous Thrombosis	3	5.263157895	0.001309659	"P22891, P00748, P00734"	53	5	4450	50.37735849	0.651795835	0.091450608	1.993163666
GAD_DISEASE	Choroid Diseases|Macular Degeneration|Peripheral Vascular Diseases	3	5.263157895	0.001309659	"P00751, Q53HP3, Q92743, Q5JP69, P06681"	53	5	4450	50.37735849	0.651795835	0.091450608	1.993163666
GOTERM_BP_DIRECT	GO:0016540~protein autoprocessing	3	5.263157895	0.004242759	"O43464, Q92876, P00748"	57	10	5570	29.31578947	0.703589666	0.06903168	5.484134943
INTERPRO	IPR000177:Apple domain	2	3.50877193	0.019646921	"P03951, P03952"	57	2	5673	99.52631579	0.713517177	0.050753274	18.20188836
INTERPRO	IPR014394:Coagulation factor XIIa/hepatocyte growth factor activator	2	3.50877193	0.019646921	"Q04756, P00748"	57	2	5673	99.52631579	0.713517177	0.050753274	18.20188836
INTERPRO	IPR024174:Hepatocyte growth factor/macrophage stimulating protein 1	2	3.50877193	0.019646921	"P14210, P26927"	57	2	5673	99.52631579	0.713517177	0.050753274	18.20188836
INTERPRO	IPR011360:Complement B/C2	2	3.50877193	0.019646921	"P00751, Q53HP3, Q5JP69, P06681"	57	2	5673	99.52631579	0.713517177	0.050753274	18.20188836
