Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0030488~tRNA methylation	3	7.317073171	0.001753677	"Q5T8I9, Q8TEA1, Q96FX7"	41	9	5570	45.28455285	0.316741532	0.090827574	2.204680895
KEGG_PATHWAY	hsa00330:Arginine and proline metabolism	3	7.317073171	0.014168595	"P19623, Q14353, P52788"	18	35	3211	15.29047619	0.32938359	0.181088277	11.25268616
KEGG_PATHWAY	hsa01100:Metabolic pathways	8	19.51219512	0.017547903	"P46597, Q9Y6K1, P19623, Q14353, P52788, P49327, P04035, P40261"	18	555	3211	2.571371371	0.390857703	0.15230507	13.76574091
REACTOME_PATHWAY	R-HSA-2426168:R-HSA-2426168	3	7.317073171	0.012123364	"P49327, Q96RS0, P04035"	23	30	3881	16.87391304	0.422406715	0.422406715	10.83744102
SMART	SM00055:FCH	2	4.87804878	0.032390205	"Q96RU3, O75044"	11	12	3655	55.37878788	0.428647212	0.244121182	21.21156002
PIR_SUPERFAMILY	PIRSF000384:phenylethanolamine N-methyltransferase	2	4.87804878	0.050289783	"O95050, P40261"	15	3	822	36.53333333	0.514403505	0.514403505	29.56662558
GAD_DISEASE	Spinal Dysraphism	4	9.756097561	0.003671491	"O43148, Q9Y6K1, Q14353, P40261"	31	47	4450	12.21688401	0.549852355	0.549852355	4.564388169
REACTOME_PATHWAY	R-HSA-351202:R-HSA-351202	2	4.87804878	0.022491116	"P19623, P52788"	23	4	3881	84.36956522	0.640720781	0.400600951	19.25942604
INTERPRO	IPR001737:Ribosomal RNA adenine methylase transferase	2	4.87804878	0.014053405	"Q9UNQ2, Q9H5Q4"	41	2	5673	138.3658537	0.79796191	0.79796191	14.84510958
INTERPRO	"IPR008576:Protein of unknown function DUF858, methyltransferase-like"	2	4.87804878	0.014053405	"Q9BV86, Q5VVY1"	41	2	5673	138.3658537	0.79796191	0.79796191	14.84510958
INTERPRO	IPR002877:Ribosomal RNA methyltransferase FtsJ domain	2	4.87804878	0.014053405	"Q9UI43, Q8N1G2"	41	2	5673	138.3658537	0.79796191	0.79796191	14.84510958
INTERPRO	"IPR020598:Ribosomal RNA adenine methylase transferase, N-terminal"	2	4.87804878	0.014053405	"Q9UNQ2, Q9H5Q4"	41	2	5673	138.3658537	0.79796191	0.79796191	14.84510958
GOTERM_MF_DIRECT	GO:0071885~N-terminal protein N-methyltransferase activity	2	4.87804878	0.014314927	"Q9BV86, Q5VVY1"	41	2	5569	135.8292683	0.869056678	0.28739769	15.66176282
GOTERM_MF_DIRECT	GO:0008650~rRNA (uridine-2'-O-)-methyltransferase activity	2	4.87804878	0.014314927	"Q9UI43, Q5T8I9"	41	2	5569	135.8292683	0.869056678	0.28739769	15.66176282
GOTERM_MF_DIRECT	GO:0008172~S-methyltransferase activity	2	4.87804878	0.014314927	"P46597, Q5T8I9"	41	2	5569	135.8292683	0.869056678	0.28739769	15.66176282
GOTERM_MF_DIRECT	GO:0018423~protein C-terminal leucine carboxyl O-methyltransferase activity	2	4.87804878	0.014314927	"Q9UIC8, Q5T8I9"	41	2	5569	135.8292683	0.869056678	0.28739769	15.66176282
REACTOME_PATHWAY	R-HSA-2408508:R-HSA-2408508	2	4.87804878	0.044498879	"P50135, P40261"	23	8	3881	42.18478261	0.871055139	0.494794566	34.82403076
INTERPRO	IPR023267:RNA (C5-cytosine) methyltransferase	2	4.87804878	0.02100771	"Q8TEA1, Q96P11"	41	3	5673	92.24390244	0.909205885	0.698679382	21.4212476
INTERPRO	"IPR000940:Methyltransferase, NNMT/PNMT/TEMT"	2	4.87804878	0.02100771	"O95050, P40261"	41	3	5673	92.24390244	0.909205885	0.698679382	21.4212476
INTERPRO	"IPR025820:Methyltransferase NNMT/PNMT/TEMT, conserved site"	2	4.87804878	0.02100771	"O95050, P40261"	41	3	5673	92.24390244	0.909205885	0.698679382	21.4212476
INTERPRO	IPR001678:Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p	2	4.87804878	0.02100771	"Q8TEA1, Q96P11"	41	3	5673	92.24390244	0.909205885	0.698679382	21.4212476
KEGG_PATHWAY	hsa00410:beta-Alanine metabolism	2	4.87804878	0.091358919	"P19623, P52788"	18	18	3211	19.82098765	0.931610991	0.488616657	55.13313907
REACTOME_PATHWAY	R-HSA-156581:R-HSA-156581	2	4.87804878	0.060693467	"P51580, P40261"	23	11	3881	30.6798419	0.940251027	0.505595278	44.50280682
GOTERM_MF_DIRECT	GO:0016428~tRNA (cytosine-5-)-methyltransferase activity	2	4.87804878	0.02139727	"Q5T8I9, Q8TEA1"	41	3	5569	90.55284553	0.952629752	0.35317541	22.54904503
GOTERM_BP_DIRECT	GO:0006481~C-terminal protein methylation	2	4.87804878	0.014312366	"Q9UIC8, Q5T8I9"	41	2	5570	135.8536585	0.956204461	0.465083524	16.73139226
GOTERM_BP_DIRECT	GO:0006480~N-terminal protein amino acid methylation	2	4.87804878	0.014312366	"Q9BV86, Q5VVY1"	41	2	5570	135.8536585	0.956204461	0.465083524	16.73139226
INTERPRO	"IPR010844:Occludin/RNA polymerase II elongation factor, ELL domain"	2	4.87804878	0.027914181	"Q8N4S9, O00472"	41	4	5673	69.18292683	0.959203711	0.655750313	27.49057082
REACTOME_PATHWAY	R-HSA-6782315:R-HSA-6782315	2	4.87804878	0.076625849	"Q9NX74, Q96FX7"	23	14	3881	24.10559006	0.972330771	0.512022932	52.7501701
GOTERM_BP_DIRECT	GO:0046498~S-adenosylhomocysteine metabolic process	2	4.87804878	0.021393455	"Q9Y6K1, Q14353"	41	3	5570	90.56910569	0.990838614	0.542567666	24.01791522
GOTERM_BP_DIRECT	GO:0070475~rRNA base methylation	2	4.87804878	0.021393455	"Q86W50, Q96P11"	41	3	5570	90.56910569	0.990838614	0.542567666	24.01791522
GOTERM_MF_DIRECT	GO:0009008~DNA-methyltransferase activity	2	4.87804878	0.03541342	"Q9Y6K1, Q5T8I9"	41	5	5569	54.33170732	0.993804001	0.470319578	34.68524882
GOTERM_BP_DIRECT	GO:0080009~mRNA methylation	2	4.87804878	0.028424937	"Q8N1G2, Q5T8I9"	41	4	5570	67.92682927	0.998084113	0.590958723	30.66796653
GAD_DISEASE	drug-related genes 	4	9.756097561	0.030325139	"P51580, Q14353, P50135, P40261"	31	102	4450	5.629348514	0.998747229	0.964605497	32.37067754
GOTERM_BP_DIRECT	GO:0006595~polyamine metabolic process	2	4.87804878	0.035407151	"P19623, P52788"	41	5	5570	54.34146341	0.99959945	0.623875152	36.73704146
GOTERM_BP_DIRECT	GO:0018022~peptidyl-lysine methylation	2	4.87804878	0.035407151	"Q5T8I9, Q7Z624"	41	5	5570	54.34146341	0.99959945	0.623875152	36.73704146
GOTERM_MF_DIRECT	GO:0042054~histone methyltransferase activity	2	4.87804878	0.062860989	"Q9BV86, Q8TEK3"	41	9	5569	30.18428184	0.999894229	0.638371263	53.55915154
INTERPRO	IPR001060:FCH domain	2	4.87804878	0.087972119	"Q96RU3, O75044"	41	13	5673	21.28705441	0.999969737	0.925829834	64.85040419
GOTERM_MF_DIRECT	GO:0070402~NADPH binding	2	4.87804878	0.076297704	"P49327, P04035"	41	11	5569	24.6962306	0.999986196	0.673411019	60.84344494
GAD_DISEASE	height	3	7.317073171	0.096298295	"Q9Y6K1, Q96RS0, Q8TEK3"	31	78	4450	5.521091811	1	0.9993406	72.36476081
