Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SMART	SM00179:EGF_CA	10	12.82051282	4.26E-08	"O00187, P48740, P00742, P00740, P04070, P22891, P09871, P00748, P08709, P00736"	69	42	3655	12.61214631	9.80E-07	2.45E-07	3.38E-05
REACTOME_PATHWAY	R-HSA-159740	6	7.692307692	1.57E-08	"P00742, P00740, P04070, P22891, P00734, P08709"	51	8	3881	57.07352941	1.07E-06	5.35E-07	1.62E-05
REACTOME_PATHWAY	R-HSA-159763	6	7.692307692	1.57E-08	"P00742, P00740, P04070, P22891, P00734, P08709"	51	8	3881	57.07352941	1.07E-06	5.35E-07	1.62E-05
REACTOME_PATHWAY	R-HSA-381426	7	8.974358974	2.44E-08	"P08311, P07288, P06870, P20718, P20151, P00747, P00734"	51	16	3881	33.29289216	1.66E-06	5.53E-07	2.51E-05
INTERPRO	IPR000294:Gamma-carboxyglutamic acid-rich (GLA) domain	6	7.692307692	2.19E-08	"P00742, P00740, P04070, P22891, P00734, P08709"	78	8	5673	54.54807692	1.82E-06	1.65E-07	2.35E-05
INTERPRO	"IPR017857:Coagulation factor, subgroup, Gla domain"	6	7.692307692	2.19E-08	"P00742, P00740, P04070, P22891, P00734, P08709"	78	8	5673	54.54807692	1.82E-06	1.65E-07	2.35E-05
INTERPRO	IPR000742:Epidermal growth factor-like domain	11	14.1025641	2.41E-08	"O00187, P00742, P00750, P00740, P04070, P22891, Q04756, P00749, P00748, P08709, P00736"	78	70	5673	11.42912088	2.00E-06	1.66E-07	2.58E-05
SMART	SM00069:GLA	6	7.692307692	1.03E-07	"P00742, P00740, P04070, P22891, P00734, P08709"	69	8	3655	39.72826087	2.37E-06	4.74E-07	8.17E-05
REACTOME_PATHWAY	R-HSA-159782	6	7.692307692	3.51E-08	"P00742, P00740, P04070, P22891, P00734, P08709"	51	9	3881	50.73202614	2.39E-06	5.96E-07	3.61E-05
KEGG_PATHWAY	hsa05150:Staphylococcus aureus infection	9	11.53846154	7.72E-08	"O00187, P48740, P00751, P05156, P09871, Q53HP3, P00747, Q5JP69, P00746, P06681, P00736"	43	46	3211	14.61021234	3.78E-06	1.89E-06	7.40E-05
GOTERM_BP_DIRECT	GO:0017187~peptidyl-glutamic acid carboxylation	6	7.692307692	9.10E-09	"P00742, P00740, P04070, P22891, P00734, P08709"	78	7	5570	61.20879121	4.02E-06	1.34E-06	1.29E-05
REACTOME_PATHWAY	R-HSA-140837	7	8.974358974	8.03E-08	"P00742, P00740, P04070, P03951, P03952, P00748, P00734"	51	19	3881	28.03611971	5.46E-06	1.09E-06	8.26E-05
INTERPRO	IPR003609:Apple-like	5	6.41025641	1.55E-07	"P14210, P26927, P03951, P03952, P00747"	78	5	5673	72.73076923	1.29E-05	9.92E-07	1.66E-04
INTERPRO	"IPR012224:Peptidase S1A, coagulation factor VII/IX/X/C/Z"	5	6.41025641	1.55E-07	"P00742, P00740, P04070, P22891, P08709"	78	5	5673	72.73076923	1.29E-05	9.92E-07	1.66E-04
INTERPRO	"IPR018097:EGF-like calcium-binding, conserved site"	8	10.25641026	2.58E-07	"O00187, P48740, P00742, P00740, P04070, P09871, P08709, P00736"	78	34	5673	17.11312217	2.14E-05	1.53E-06	2.76E-04
GOTERM_BP_DIRECT	GO:0006465~signal peptide processing	6	7.692307692	5.35E-08	"P00742, P00740, P04070, P22891, P00734, P08709"	78	9	5570	47.60683761	2.36E-05	5.91E-06	7.56E-05
INTERPRO	IPR000152:EGF-type aspartate/asparagine hydroxylation site	8	10.25641026	3.19E-07	"O00187, P00742, P00740, P04070, P22891, P09871, P08709, P00736"	78	35	5673	16.62417582	2.65E-05	1.77E-06	3.42E-04
PIR_SUPERFAMILY	PIRSF001143:coagulation factor X	5	6.41025641	3.87E-06	"P00742, P00740, P04070, P22891, P08709"	27	5	822	30.44444444	6.97E-05	6.97E-05	0.002854948
INTERPRO	IPR000436:Sushi/SCR/CCP	7	8.974358974	9.53E-07	"O00187, P48740, P00751, P00738, P09871, Q53HP3, Q5JP69, P06681, P00736"	78	26	5673	19.58136095	7.91E-05	4.94E-06	0.00102025
SMART	SM00032:CCP	7	8.974358974	5.70E-06	"O00187, P48740, P00751, P00738, P09871, Q53HP3, Q5JP69, P06681, P00736"	69	26	3655	14.26142698	1.31E-04	2.18E-05	0.004517635
BIOCARTA	h_compPathway:Complement Pathway	7	8.974358974	4.54E-06	"O00187, P48740, P00751, P09871, Q53HP3, Q5JP69, P00746, P06681, P00736"	30	19	1085	13.3245614	1.41E-04	1.41E-04	0.003896016
SMART	SM00042:CUB	6	7.692307692	7.16E-06	"O00187, P48740, P09871, P98073, Q9Y5Y6, P00736"	69	16	3655	19.86413043	1.65E-04	2.35E-05	0.005677686
INTERPRO	"IPR003960:ATPase, AAA-type, conserved site"	6	7.692307692	2.20E-06	"Q9UBP0, O15381, O75351, Q15645, Q6PIW4, Q9BW62"	78	17	5673	25.66968326	1.83E-04	1.07E-05	0.002357703
SMART	SM00181:EGF	9	11.53846154	8.65E-06	"O00187, P00742, P00740, P04070, P22891, Q04756, P00748, P08709, P00736"	69	58	3655	8.21964018	1.99E-04	2.49E-05	0.006852462
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	11	14.1025641	4.99E-07	"P00742, P00750, P00740, P04070, P22891, P24158, P03951, P00749, P00747, P00734, P08709"	78	94	5570	8.356519367	2.21E-04	4.41E-05	7.06E-04
INTERPRO	IPR000859:CUB domain	6	7.692307692	3.02E-06	"O00187, P48740, P09871, P98073, Q9Y5Y6, P00736"	78	18	5673	24.24358974	2.50E-04	1.39E-05	0.003230008
BIOCARTA	h_intrinsicPathway:Intrinsic Prothrombin Activation Pathway	7	8.974358974	8.74E-06	"P00742, P00740, P04070, P03951, P03952, P00748, P00734"	30	21	1085	12.05555556	2.71E-04	1.35E-04	0.00750823
GOTERM_BP_DIRECT	GO:0016485~protein processing	8	10.25641026	6.55E-07	"P08311, Q92876, P20160, P23946, P20718, P10144, P00748, P08709"	78	38	5570	15.03373819	2.89E-04	4.82E-05	9.27E-04
BIOCARTA	h_plateletAppPathway:Platelet Amyloid Precursor Protein Pathway	6	7.692307692	1.06E-05	"P00750, P00740, P03951, P00749, P00747, P00734"	30	13	1085	16.69230769	3.29E-04	1.10E-04	0.009105218
GOTERM_BP_DIRECT	"GO:0007597~blood coagulation, intrinsic pathway"	6	7.692307692	1.19E-06	"P00742, P00740, P03951, P03952, P00748, P00734"	78	15	5570	28.56410256	5.28E-04	7.54E-05	0.0016893
INTERPRO	"IPR024175:Peptidase S1A, complement C1r/C1S/mannan-binding"	4	5.128205128	9.53E-06	"O00187, P48740, P09871, P00736"	78	4	5673	72.73076923	7.90E-04	4.16E-05	0.010201406
GOTERM_BP_DIRECT	GO:0042730~fibrinolysis	6	7.692307692	2.41E-06	"P00750, P03952, P00749, P00748, P00747, P00734"	78	17	5570	25.20361991	0.001063463	1.33E-04	0.003406423
GAD_DISEASE	warfarin sensitivity	6	7.692307692	1.39E-06	"P00742, P00740, P04070, P22891, P00734, P08709"	70	14	4450	27.24489796	0.001191519	0.001191519	0.002154726
GAD_DISEASE_CLASS	UNKNOWN	29	37.17948718	9.39E-05	"P04070, P07477, O60259, Q9UBP0, P08246, P00751, P00750, P14210, P22891, P07288, P26927, P00738, Q92743, P00734, O14656, O00187, Q99895, P24158, P00740, P05156, P06870, P03951, P03952, P00749, Q06609, P10144, P00748, P00747, P08709"	70	909	4450	2.028131385	0.001689059	0.001689059	0.069203652
PIR_SUPERFAMILY	PIRSF001155:C1r-like complement-activating serine protease	4	5.128205128	1.10E-04	"O00187, P48740, P09871, P00736"	27	4	822	30.44444444	0.00198507	9.93E-04	0.081338867
GOTERM_MF_DIRECT	GO:0008568~microtubule-severing ATPase activity	4	5.128205128	2.49E-05	"Q9UBP0, O75351, Q6PIW4, Q9BW62"	78	5	5569	57.11794872	0.002290136	5.73E-04	0.027222423
BIOCARTA	h_amiPathway:Acute Myocardial Infarction	6	7.692307692	8.56E-05	"P00742, P00750, P04070, P00747, P00734, P08709"	30	19	1085	11.42105263	0.002649553	6.63E-04	0.07349596
REACTOME_PATHWAY	R-HSA-68616	4	5.128205128	3.92E-05	"O43929, O43913, Q9UBD5, Q13415"	51	6	3881	50.73202614	0.002660658	4.44E-04	0.040298637
INTERPRO	"IPR015415:Vps4 oligomerisation, C-terminal"	4	5.128205128	4.67E-05	"Q9UBP0, O75351, Q6PIW4, Q9BW62"	78	6	5673	48.48717949	0.003869228	1.94E-04	0.050005112
GOTERM_BP_DIRECT	GO:0051919~positive regulation of fibrinolysis	4	5.128205128	1.01E-05	"P03951, P03952, P00748, P00747"	78	4	5570	71.41025641	0.004438145	4.94E-04	0.014239305
GAD_DISEASE	"Birth Weight|Leukemia|Leukemia, Myeloid, Acute|Precursor Cell Lymphoblastic Leukemia-Lymphoma"	12	15.38461538	6.24E-06	"O00187, Q92876, Q9Y5K2, P09871, P20151, P48740, P00751, P14210, P49862, P06870, Q53HP3, P03952, Q5JP69, P06681"	70	137	4450	5.568300313	0.005333087	0.002670108	0.009663965
GAD_DISEASE	Meningeal Neoplasms|meningioma	12	15.38461538	7.70E-06	"O00187, Q92876, Q9Y5K2, P09871, P20151, P48740, P00751, P14210, P49862, P06870, Q53HP3, P03952, Q5JP69, P06681"	70	140	4450	5.448979592	0.006579632	0.002198039	0.011930136
REACTOME_PATHWAY	R-HSA-68689	4	5.128205128	1.08E-04	"O43929, O43913, Q9UBD5, Q13415"	51	8	3881	38.04901961	0.007298451	0.001045912	0.110761849
REACTOME_PATHWAY	R-HSA-113507	4	5.128205128	1.08E-04	"O43929, O43913, Q9UBD5, Q13415"	51	8	3881	38.04901961	0.007298451	0.001045912	0.110761849
GOTERM_BP_DIRECT	GO:0006956~complement activation	7	8.974358974	1.75E-05	"O00187, P48740, P00751, P09871, Q53HP3, Q5JP69, P00746, P06681, P00736"	78	41	5570	12.191995	0.007726023	7.75E-04	0.024827781
GAD_DISEASE	"thrombosis, deep vein"	6	7.692307692	1.66E-05	"P00750, P04070, P03951, P00747, P00734, P08709"	70	22	4450	17.33766234	0.014140765	0.003554094	0.02573611
REACTOME_PATHWAY	R-HSA-68867:R-HSA-68867	4	5.128205128	2.27E-04	"O43929, O43913, Q9UBD5, Q13415"	51	10	3881	30.43921569	0.015296186	0.001924942	0.232932555
REACTOME_PATHWAY	R-HSA-69300:R-HSA-69300	4	5.128205128	2.27E-04	"O43929, O43913, Q9UBD5, Q13415"	51	10	3881	30.43921569	0.015296186	0.001924942	0.232932555
INTERPRO	IPR027417:P-loop containing nucleoside triphosphate hydrolase	15	19.23076923	2.32E-04	"O75351, O43929, Q9Y230, Q9BW62, Q6PIW4, Q9UBP0, O15381, O43913, Q15645, Q13415, Q06609, Q9Y265, Q9UQ90, O14656, Q14565"	78	353	5673	3.090542602	0.019111547	9.18E-04	0.248654237
SMART	SM00473:PAN_AP	3	3.846153846	0.001011082	"P14210, P26927, P00747"	69	3	3655	52.97101449	0.022998062	0.002581844	0.798619538
REACTOME_PATHWAY	R-HSA-69298:R-HSA-69298	4	5.128205128	4.08E-04	"O43929, O43913, Q9UBD5, Q13415"	51	12	3881	25.36601307	0.027370814	0.003078848	0.418985667
GOTERM_BP_DIRECT	GO:0031638~zymogen activation	4	5.128205128	8.54E-05	"P00740, P03952, P00748, P35030"	78	7	5570	40.80586081	0.037065951	0.00342778	0.120848495
REACTOME_PATHWAY	R-HSA-166663:R-HSA-166663	5	6.41025641	5.94E-04	"O00187, P48740, P09871, Q53HP3, Q5JP69, P06681, P00736"	51	31	3881	12.27387729	0.039589261	0.004031276	0.6092611
INTERPRO	IPR001940:Peptidase S1C	3	3.846153846	5.41E-04	"O43464, P83110, Q92743"	78	3	5673	72.73076923	0.043904908	0.002038733	0.577598256
INTERPRO	IPR007053:LRAT-like domain	3	3.846153846	5.41E-04	"Q9NWW9, Q9UL19, P53816"	78	3	5673	72.73076923	0.043904908	0.002038733	0.577598256
SMART	SM00058:FN1	3	3.846153846	0.001997839	"P00750, Q04756, P00748"	69	4	3655	39.72826087	0.044954461	0.004589063	1.572646436
REACTOME_PATHWAY	R-HSA-173736:R-HSA-173736	3	3.846153846	9.60E-04	"P00751, P51124, P00746"	51	4	3881	57.07352941	0.063235332	0.005920873	0.983407552
INTERPRO	"IPR000083:Fibronectin, type I"	3	3.846153846	0.001072058	"P00750, Q04756, P00748"	78	4	5673	54.54807692	0.085180529	0.003863324	1.142074503
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	12	15.38461538	9.95E-04	"O00187, P48740, P00742, P00740, P04070, P22891, P09871, P00748, P00734, P08709, P35030, P00736"	78	267	5569	3.208873523	0.087539482	0.018155263	1.081961452
KEGG_PATHWAY	hsa04614:Renin-angiotensin system	4	5.128205128	0.00203264	"P08311, P06870, P23946, P20151"	43	20	3211	14.93488372	0.094891764	0.032687413	1.931966144
BIOCARTA	h_fibrinolysisPathway:Fibrinolysis Pathway	4	5.128205128	0.003215998	"P00750, P00749, P00747, P00734"	30	12	1085	12.05555556	0.095032815	0.019773213	2.729329812
GAD_DISEASE	Choroidal Neovascularization|Geographic Atrophy	4	5.128205128	1.19E-04	"P00751, P05156, Q53HP3, Q92743, Q5JP69, P06681"	70	7	4450	36.32653061	0.097329915	0.020271346	0.184895914
REACTOME_PATHWAY	R-HSA-140834:R-HSA-140834	3	3.846153846	0.00158711	"P00742, P00740, P08709"	51	5	3881	45.65882353	0.102380696	0.008960384	1.620794076
GOTERM_MF_DIRECT	GO:0004175~endopeptidase activity	5	6.41025641	0.001278142	"P08246, P00740, P83110, P07288, P23946"	78	35	5569	10.1996337	0.111005521	0.01941967	1.387525042
BIOCARTA	h_extrinsicPathway:Extrinsic Prothrombin Activation Pathway	4	5.128205128	0.004105804	"P00742, P04070, P00734, P08709"	30	13	1085	11.12820513	0.119743507	0.021032653	3.472762106
BIOCARTA	h_mcmPathway:CDK Regulation of DNA Replication	4	5.128205128	0.004105804	"O43929, O43913, Q9UBD5, Q13415"	30	13	1085	11.12820513	0.119743507	0.021032653	3.472762106
REACTOME_PATHWAY	R-HSA-140875:R-HSA-140875	4	5.128205128	0.001966189	"P00742, P04070, P24158, P00734"	51	20	3881	15.21960784	0.125263412	0.010241996	2.004392179
INTERPRO	IPR000082:SEA domain	3	3.846153846	0.001771041	"P98073, Q9Y5Y6, Q9UL52"	78	5	5673	43.63846154	0.136815382	0.006111527	1.880325797
SMART	SM00202:SR	3	3.846153846	0.006743778	"P05981, P05156, P98073"	69	7	3655	22.70186335	0.144126135	0.01404877	5.222172888
GAD_DISEASE_CLASS	CANCER	36	46.15384615	0.008626366	"O43240, O43929, Q9Y337, Q9UBD5, Q9Y5K2, O60259, P07477, P09871, P08246, P48740, P05981, P00751, O43290, P00750, P14210, P07288, P22891, P00738, P49862, Q53HP3, Q9Y265, P00734, Q5JP69, Q14565, P06681, O00187, Q92876, Q9Y5Y6, P20151, P06870, P03951, P23946, P00749, P03952, P10144, Q06609, P08709, P00746"	70	1607	4450	1.424126589	0.144396479	0.07501161	6.186627964
GAD_DISEASE	prostate cancer	15	19.23076923	2.05E-04	"O43240, Q92876, Q9Y5K2, Q9Y337, O60259, P20151, P05981, O43290, P14210, P07288, P49862, P06870, P03951, P00749, Q06609"	70	308	4450	3.096011132	0.16086498	0.028807527	0.316473987
REACTOME_PATHWAY	R-HSA-1474228:R-HSA-1474228	5	6.41025641	0.002672019	"P08246, P08311, P49862, Q92743, P00747"	51	46	3881	8.271526002	0.166349028	0.012911667	2.715040459
GOTERM_BP_DIRECT	GO:0006888~ER to Golgi vesicle-mediated transport	7	8.974358974	4.34E-04	"Q9UBP0, P00742, P00740, P04070, P22891, P00734, P08709"	78	72	5570	6.942663818	0.174676864	0.015871063	0.612738855
REACTOME_PATHWAY	R-HSA-68962:R-HSA-68962	4	5.128205128	0.002972574	"O43929, O43913, Q9UBD5, Q13415"	51	23	3881	13.2344416	0.183261269	0.013405076	3.016232045
REACTOME_PATHWAY	R-HSA-176187:R-HSA-176187	4	5.128205128	0.002972574	"O43929, O43913, Q9UBD5, Q13415"	51	23	3881	13.2344416	0.183261269	0.013405076	3.016232045
GOTERM_BP_DIRECT	GO:0031122~cytoplasmic microtubule organization	4	5.128205128	6.58E-04	"Q9UBP0, O75351, Q6PIW4, Q9BW62"	78	13	5570	21.97238659	0.252315546	0.022118957	0.926592508
INTERPRO	IPR001190:Speract/scavenger receptor	3	3.846153846	0.003654115	"P05981, P05156, P98073"	78	7	5673	31.17032967	0.262026282	0.012080323	3.844388431
INTERPRO	IPR017448:Speract/scavenger receptor-related	3	3.846153846	0.003654115	"P05981, P05156, P98073"	78	7	5673	31.17032967	0.262026282	0.012080323	3.844388431
KEGG_PATHWAY	hsa04080:Neuroactive ligand-receptor interaction	6	7.692307692	0.007293594	"P12544, P08311, P07477, P00747, P00734, P35030"	43	95	3211	4.71627907	0.301413166	0.085770777	6.778053488
REACTOME_PATHWAY	R-HSA-75205:R-HSA-75205	3	3.846153846	0.005528084	"P00750, P00749, P00747"	51	9	3881	25.36601307	0.314051421	0.023284179	5.543350302
REACTOME_PATHWAY	R-HSA-1482839:R-HSA-1482839	3	3.846153846	0.005528084	"Q9NWW9, Q9UL19, P53816"	51	9	3881	25.36601307	0.314051421	0.023284179	5.543350302
GOTERM_MF_DIRECT	GO:0003688~DNA replication origin binding	3	3.846153846	0.005006517	"O43929, O43913, Q9UBD5"	78	8	5569	26.77403846	0.36982416	0.063836556	5.335650389
GAD_DISEASE_CLASS	PHARMACOGENOMIC	31	39.74358974	0.027289277	"Q9UL19, P04070, P20718, P12544, P00751, P00750, P14210, P07288, P22891, P00738, Q53HP3, Q92743, P00734, Q5JP69, P06681, O00187, P24158, P20151, P08311, P00742, Q9NWW9, P00740, P05156, P06870, P03951, P23946, P00749, Q06609, P10144, P00748, P00747, P08709, P00746"	70	1418	4450	1.389784405	0.392275618	0.152963314	18.44978592
GAD_DISEASE_CLASS	CARDIOVASCULAR	34	43.58974359	0.035897928	"P04070, Q9Y5K2, Q16651, P20160, Q9Y230, P08246, P05981, P00751, O15381, P00750, P14210, P22891, P00738, P98073, Q53HP3, Q92743, P00734, Q5JP69, O14656, P06681, O00187, P24158, P20151, P08311, P00742, P00740, P06870, P03951, P23946, P00749, P03952, P10144, P00748, P00747, P08709, P00746"	70	1630	4450	1.326029798	0.482137707	0.151691981	23.62220981
GOTERM_BP_DIRECT	GO:0019835~cytolysis	4	5.128205128	0.001502576	"P12544, P51124, P20718, P10144"	78	17	5570	16.80241327	0.485540232	0.046364864	2.105355843
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	5	6.41025641	0.015710902	"P08246, P08311, P09871, Q53HP3, Q5JP69, P06681, P00736"	43	75	3211	4.978294574	0.5397317	0.143746789	14.08669476
GAD_DISEASE_CLASS	VISION	11	14.1025641	0.042383502	"O00187, P48740, P00751, P05156, P14210, P00738, Q53HP3, P23946, Q92743, Q5JP69, P00734, P00746, P06681"	70	351	4450	1.992266992	0.541384054	0.144362461	27.32934274
GOTERM_BP_DIRECT	"GO:0007598~blood coagulation, extrinsic pathway"	3	3.846153846	0.001836247	"P00742, P00740, P08709"	78	5	5570	42.84615385	0.556193792	0.052717404	2.567260001
