Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051260~protein homooligomerization	3	18.75	0.019855098	"Q9UBP0, Q06609, O14656"	16	82	5570	12.73628049	0.955332235	0.267176442	21.40375282
GOTERM_MF_DIRECT	GO:0003688~DNA replication origin binding	2	12.5	0.02135911	"O43929, O43913"	16	8	5569	87.015625	0.667500314	0.167664267	18.84959649
INTERPRO	IPR007330:MIT	2	12.5	0.023563237	"Q9UBP0, O75351"	16	9	5673	78.79166667	0.52250614	0.100216021	18.52315456
GOTERM_BP_DIRECT	GO:0006260~DNA replication	3	18.75	0.025651461	"O43929, O43913, Q13415"	16	94	5570	11.11037234	0.982187599	0.306614479	26.80754583
SMART	SM00745:MIT	2	12.5	0.025990158	"Q9UBP0, O75351"	13	8	3655	70.28846154	0.075961564	0.03873082	7.955393769
GOTERM_BP_DIRECT	GO:0007131~reciprocal meiotic recombination	2	12.5	0.031872621	"Q15645, Q06609"	16	12	5570	58.02083333	0.993400092	0.341895558	32.22676598
GOTERM_MF_DIRECT	GO:0005515~protein binding	15	93.75	0.033142211	"O75351, O43929, Q5JTV8, Q9Y230, Q6PIW4, Q9BW62, Q9UBP0, O15381, O43913, Q15645, Q13415, Q06609, Q9Y265, Q9UQ90, O14656"	16	3880	5569	1.345602448	0.820736191	0.217731057	27.82308775
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	5	31.25	0.033882677	"O75351, Q15645, Q9Y230, Q06609, Q9BW62"	16	477	5569	3.648453878	0.827605527	0.197277535	28.35605853
GOTERM_BP_DIRECT	GO:0043967~histone H4 acetylation	2	12.5	0.034485415	"Q9Y230, Q9Y265"	16	13	5570	53.55769231	0.995658698	0.341920353	34.39102604
GOTERM_MF_DIRECT	GO:0003678~DNA helicase activity	2	12.5	0.039698274	"Q9Y230, Q9Y265"	16	15	5569	46.40833333	0.873295164	0.205103921	32.42084037
GOTERM_BP_DIRECT	GO:0007283~spermatogenesis	3	18.75	0.043983792	"Q15645, Q9Y265, Q9BW62"	16	126	5570	8.288690476	0.999062191	0.392253496	41.73603791
GOTERM_BP_DIRECT	GO:0034504~protein localization to nucleus	2	12.5	0.047450956	"Q5JTV8, O14656"	16	18	5570	38.68055556	0.999466003	0.394887809	44.22362181
GOTERM_BP_DIRECT	GO:0071479~cellular response to ionizing radiation	2	12.5	0.052591525	"Q06609, Q6PIW4"	16	20	5570	34.8125	0.999769179	0.407477618	47.73302916
GOTERM_BP_DIRECT	GO:0006281~DNA repair	3	18.75	0.053864776	"Q9Y230, Q06609, Q9Y265"	16	141	5570	7.406914894	0.999812609	0.396399115	48.57039287
GOTERM_BP_DIRECT	GO:0040008~regulation of growth	2	12.5	0.060253849	"Q9Y230, Q9Y265"	16	23	5570	30.27173913	0.99993444	0.414413718	52.58958433
GOTERM_BP_DIRECT	GO:0032508~DNA duplex unwinding	2	12.5	0.072895991	"Q9Y230, Q9Y265"	16	28	5570	24.86607143	0.999991966	0.460691295	59.70663946
GOTERM_MF_DIRECT	GO:0008092~cytoskeletal protein binding	2	12.5	0.072908639	"Q5JTV8, O14656"	16	28	5569	24.86160714	0.978950138	0.32028802	51.92220682
GOTERM_MF_DIRECT	GO:0000166~nucleotide binding	3	18.75	0.07499393	"O43929, O43913, Q06609"	16	170	5569	6.142279412	0.981233914	0.303318989	52.95820834
